EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Densit(in),nWeakC(in),pWeakC(in),2StepR(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),nWeakC(out),pWeakC(out),2StepR(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),nWeakC(un),pWeakC(un),2StepR(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),OutDeg,Indeg,nOutdeg,nIndeg,Degree,nDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,InClose,OutClose,Between,nBetweenness,Inforcent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,label,defect
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,14.51612949,100,0,0,0,0,1,0,0,0,1,100,14.51612949,100,0,0,0,0,9,0,4.58E-06,0,9,4.58E-06,6.13E-10,8.68E-08,9,311922,137901,0.178890884,0.404638112,0,0,9.99E-14,74.90194702,1,0.133992746,0.001788909,1,1,1,1,0,5,520,7,0,1,9,121,2,5,0,0,2,62,48,10,62,97,126,0,10,10,62,194,107,62,130,388,138,0.12,84,268,7,166,0,62,2,59,3,6,9,2,18,2.903225806,0,12,2.983870968,1,9,1.822580645,1,4,0.547945205,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,14.51612949,100,0,0,0,0,1,0,0,0,1,100,14.51612949,100,0,0,0,0,10,0,5.09E-06,0,10,5.09E-06,1.50E-09,2.11E-07,10,311922,137901,0.178890884,0.404638112,0,0,9.99E-14,74.90194702,1,0.133992746,0.001788909,1,1,1,1,0,5,321,11,0,1,9,66,2,5,0,0,2,34,43,7,34,57,75,0,6,13,34,121,61,34,76,232,86,0.19,46,162,11,99,0,34,2,60,3,5,7,2,15,3.058823529,0,20,2.970588235,1,25,2.205882353,1,5,0.619047619,0,0,0
1,0.5,1.958695054,8.07E-05,1,0,0,0,1,100,11.46953392,100,0,0,0,0,1,0,0,0,1,100,14.51612949,100,0,0,0,0,2,1,2,50,1,50,21.32616425,82.0689621,0.5,0.25,0,0,7,4,3.56E-06,2.04E-06,11,5.60E-06,2.32E-09,3.28E-07,7,98330,138456,0.567476869,0.40301612,0,0,9.99E-14,74.65194702,101.2796936,0.133545518,0.181180134,1,0.5,0.897962451,0.05600008,0,8,81,7,0,2,0,11,2,8,0,0,2,5,22,1,5,11,18,0,1,7,5,24,11,11,19,49,18,0.45,10,37,7,26,0,5,2,0,1,0,1,2,4,2.2,1,8,3.2,1,13,3.4,1,3,1.285714286,0,0,0
2.589506149,0.647376537,0.931722522,0.178778261,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,50,1,25,16.8458786,63.94557953,3,0.25,0,0,4,6,12,50,1,25,16.8458786,63.94557953,3,0.25,0,0,9,0,4.58E-06,0,9,4.58E-06,-3.19E-11,-4.50E-09,9,311922,137789,0.178890884,0.40496701,0,0,9.99E-14,83.76634979,1,0.149850354,0.001788909,3.166044235,0.791511059,0.33528024,0.149318069,0,4,67,2,0,1,0,6,1,5,0,1,1,5,28,1,5,6,12,0,1,2,5,10,6,5,12,29,8,0.97,10,20,2,13,0,5,1,19,2,0,3,1,3,1.6,1,4,2,1,2,1.2,1,1,0.428571429,0,0,0
8.075835228,0.80758357,0.428419232,0.206458032,1,0,0,0,1,100,11.46953392,100,0,0,0,0,10,24,90,26.66666603,1,10,28.31541252,47.16418076,33,0.366666675,7.5,8.333333015,10,24,90,26.66666603,1,10,28.31541252,47.16418076,33,0.366666675,7.5,8.333333015,44,2,2.24E-05,1.02E-06,44,2.24E-05,5.38E-09,7.61E-07,44,98332,138022,0.567465305,0.404283375,929.9039917,0.299191117,9.99E-14,108.5643921,101.0297012,0.194211796,0.180732921,8.617080688,0.861708045,0.201077312,0.257249475,12,10,475,23,0,2,1,100,3,11,1,0,3,34,43,2,34,92,99,0,2,25,22,251,92,51,114,375,199,0.11,57,313,23,224,0,33,3,91,1,0,10,2,11,3.647058824,1,31,4.529411765,1,460800,13808.61765,1,3,0.756756757,0,0,0
2.032679796,0.677559912,1.211795688,0.217189163,2,0,2,0,2,100,1.971326113,84.61538696,1,0.5,0,0,1,0,0,0,1,100,0.71684587,100,0,0,0,0,3,2,6,33.33333206,1,33.33333206,1.971326113,64.70587921,2,0.333333343,0,0,1,8,5.09E-07,4.07E-06,9,4.58E-06,-1.94E-10,-2.74E-08,1,309692,311364,0.180179015,0.179211468,0,0,9.99E-14,2,4,0.003577817,0.007155635,2.102124214,0.700708032,0.716559589,0.352396429,0,1,34,1,1,1,0,1,1,7,0,6,1,1,26,1,1,1,4,0,0,1,0,0,1,1,4,5,0,5.2,3,4,1,3,0,1,1,0,0,2,1,0,2,2,2,1,1,1,1,1,1,0,0,0,0,0
2.455991268,0.613997817,0.743082881,0.286871433,4,4,12,33.33333206,1,25,2.508960485,58.33333206,4,0.333333343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.33333206,1,25,2.508960485,58.33333206,4,0.333333343,0,0,0,27,0,1.38E-05,27,1.38E-05,-1.01E-10,-1.43E-08,0,309133,311922,0.180504829,0.178890884,0,0,9.99E-14,1,5.5,0.001788909,0.009838998,2.500435829,0.625108957,0.605267823,0.443471283,0,3,56,1,0,1,0,4,1,6,0,3,1,4,35,1,4,4,6,0,0,1,4,4,4,4,6,15,4,2.33,6,10,1,5,0,4,1,0,2,0,0,1,4,2,0,1,1,1,1,1,1,0,0,0,0,0
1.024999976,0.512499988,1.241797566,0.166235134,2,1,2,50,1,50,2.329749107,76.47058868,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,2.329749107,76.47058868,0.5,0.25,0,0,0,10,0,5.09E-06,10,5.09E-06,2.28E-10,3.23E-08,0,310806,311922,0.179533213,0.178890884,0,0,9.99E-14,1,3,0.001788909,0.005366726,1.357647061,0.678823531,0.797063231,0.509724617,0,3,56,1,0,1,0,4,1,6,0,3,1,4,34,1,4,4,6,0,0,1,4,4,4,4,6,15,4,2.27,7,10,1,5,0,4,1,0,2,0,0,1,3,1.25,0,1,1,1,1,1,1,0,0,0,0,0
3.721152544,0.744230509,0.538622916,0.287487268,1,0,0,0,1,100,2.508960485,100,0,0,0,0,4,2,12,16.66666603,2,50,15.7706089,83.80952454,5,0.416666657,0,0,5,6,20,30,1,20,16.3082428,76.47058868,7,0.349999994,0,0,75,19,3.82E-05,9.68E-06,94,4.79E-05,-3.75E-10,-5.31E-08,75,311364,135006,0.179211468,0.413314968,0,0,9.99E-14,86.08303833,2,0.153994709,0.003577817,4.24320507,0.848640978,0.392495811,0.374965221,4,8,356,9,0,1,0,66,2,9,0,1,2,29,56,2,29,60,58,10,4,9,15,156,64,36,61,258,133,0.22,42,194,6,135,0,29,2,72,1,1,5,1,7,3.137931034,0,14,3.620689655,1,32,3.172413793,1,4,0.90625,0,2,1
3.309387684,0.661877573,0.758275032,0.249708191,1,0,0,0,1,100,2.508960485,100,0,0,0,0,4,4,12,33.33333206,2,50,3.763440847,61.76470566,4,0.333333343,0,0,5,6,20,30,2,40,5.376344204,62.5,7,0.349999994,1.5,7.5,18,7,9.17E-06,3.56E-06,25,1.27E-05,4.90E-11,6.93E-09,18,311364,134652,0.179211468,0.414401561,1.5,0.000482616,9.99E-14,73.87863922,2,0.132162139,0.003577817,4.002370358,0.800474048,0.473013133,0.297419578,0,4,399,5,0,1,0,52,1,6,0,2,1,39,158,1,39,48,79,3,7,9,36,80,48,39,79,191,64,0.83,51,143,5,94,0,39,1,86,1,0,4,2,7,1.846153846,0,12,2.282051282,0,8,1.333333333,1,2,0.243902439,0,0,0
2.64791131,0.661977828,0.848161757,0.183921024,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,41.66666794,2,50,4.480286598,55.55555725,3.5,0.291666657,0,0,4,5,12,41.66666794,2,50,4.480286598,55.55555725,3.5,0.291666657,0,0,23,0,1.17E-05,0,23,1.17E-05,3.80E-10,5.37E-08,23,311922,131206,0.178890884,0.425285429,0,0,9.99E-14,81.90203857,1,0.14651528,0.001788909,2.968111992,0.742027998,0.455365598,0.267826557,1,4,379,5,0,1,0,39,1,7,0,2,1,31,151,2,31,38,73,0,6,5,30,71,38,31,75,173,56,0.87,56,131,5,91,0,31,1,84,2,0,4,2,6,2,0,12,2.451612903,0,12,1.451612903,1,2,0.294117647,0,0,0
4.391384602,0.627340674,0.613897324,0.224329486,1,0,0,0,1,100,1.792114735,100,0,0,0,0,6,12,30,40,1,16.66666603,23.83512497,58.84955597,9,0.300000012,0,0,7,17,42,40.47618866,1,14.28571415,24.01433754,56.77965927,12.5,0.297619045,1,2.380952358,27,3,1.38E-05,1.53E-06,30,1.53E-05,2.82E-09,3.99E-07,27,306914,132132,0.181809887,0.422304958,1.378571391,0.000443547,9.99E-14,93.43695068,5.000000477,0.167150185,0.008944545,5.787896156,0.826842308,0.284444004,0.243258044,0,4,115,2,0,1,0,20,1,4,0,0,1,18,17,2,18,20,26,3,2,2,15,29,20,18,30,76,22,0.22,22,52,2,31,0,18,1,73,3,0,4,2,6,1.111111111,0,4,1.5,0,2,1.055555556,1,5,0.454545455,0,0,0
5.622683048,0.562268257,0.560965836,0.39643836,2,1,2,50,1,50,3.942652225,88,0.5,0.25,1,50,10,29,90,32.22222137,1,10,22.04301071,52.3404274,30.5,0.338888884,14.33333302,15.92592621,10,29,90,32.22222137,1,10,22.04301071,52.3404274,30.5,0.338888884,14.33333302,15.92592621,38,6,1.94E-05,3.06E-06,38,1.94E-05,1.69E-09,2.39E-07,38,306907,132130,0.18181403,0.422311366,51.38470459,0.016532725,9.99E-14,95.10363007,6.5,0.170131713,0.011627907,6.965563774,0.696556389,0.411995023,0.458740443,0,6,116,4,0,1,0,18,1,6,0,0,1,13,19,2,13,18,30,1,1,4,12,38,18,16,31,81,25,0.23,16,56,4,37,0,13,1,91,4,1,5,2,7,2.230769231,0,7,3.384615385,2,4,1.384615385,1,3,0.75,0,0,0
3.362406015,0.672481179,0.856653988,0.245915547,1,0,0,0,1,100,1.792114735,100,0,0,0,0,5,7,20,35,1,20,18.10035896,67.78523254,6.5,0.324999988,0.5,2.5,5,7,20,35,1,20,18.10035896,67.78523254,6.5,0.324999988,0.5,2.5,13,2,6.62E-06,1.02E-06,13,6.62E-06,-2.85E-10,-4.03E-08,13,306915,132264,0.181809291,0.421883494,1.128571391,0.000363111,9.99E-14,87.18537903,4.833333492,0.155966684,0.008646392,4.191366673,0.838273287,0.360822946,0.205853045,0,9,54,3,0,2,0,5,2,9,0,0,2,3,20,2,3,5,10,1,1,3,2,10,5,5,11,27,7,0.74,7,18,3,12,0,3,2,50,5,0,3,2,5,2.666666667,1,5,3.333333333,2,3,1.666666667,1,2,1,0,0,0
4.163350582,0.594764411,0.704666317,0.258002758,1,0,0,0,1,100,2.150537729,100,0,0,0,0,7,18,42,42.8571434,1,14.28571415,18.27956963,58.95953751,12,0.285714298,0,0,7,18,42,42.8571434,1,14.28571415,18.27956963,58.95953751,12,0.285714298,0,0,20,2,1.02E-05,1.02E-06,20,1.02E-05,6.71E-10,9.48E-08,20,306914,132262,0.181809887,0.421889871,0,0,9.99E-14,88.18539429,5,0.157755628,0.008944544,4.905779362,0.700825632,0.420980215,0.321931779,1,8,80,3,0,2,0,12,2,8,0,0,2,8,18,3,8,12,13,1,3,3,6,26,12,12,19,50,16,0.36,12,35,3,22,0,8,2,50,4,0,4,2,5,1.875,0,5,2.5,0,3,1.5,1,2,0.833333333,0,0,0
17.21555138,0.860777557,0.2484864,0.284984082,9,18,72,25,1,11.11111069,3.225806475,24.32432365,27,0.375,40.08333206,55.67129517,16,51,240,21.25,1,6.25,30.82437325,41.44578171,94.5,0.393750012,39.33333206,16.38888931,20,66,380,17.36842155,1,5,31.00358391,39.497715,157,0.41315788,96.08333588,25.28508759,88,96,4.48E-05,4.89E-05,161,8.20E-05,4.10E-09,5.79E-07,88,306900,132004,0.181818187,0.422714472,960.7601318,0.309118897,9.99E-14,109.4583664,10,0.195811033,0.017889088,17.40664101,0.870332062,0.201890633,0.30779162,2,7,473,7,0,1,0,91,2,8,0,0,2,56,41,7,56,88,102,3,15,8,51,207,88,69,128,355,133,0.12,79,261,7,181,0,56,2,91,2,4,11,3,11,1.625,0,14,2.982142857,0,10,1.696428571,1,4,0.609375,0,0,0
3.7056427,0.52937752,0.674622715,0.261186779,4,6,12,50,1,25,3.942652225,44,3,0.25,0,0,4,4,12,33.33333206,1,25,21.86380005,65.94594574,4,0.333333343,0,0,7,19,42,45.23809433,1,14.28571415,22.04301071,57.20930099,11.5,0.273809522,0,0,15,8,7.64E-06,4.07E-06,21,1.07E-05,1.15E-09,1.63E-07,15,306905,132141,0.181815222,0.422276199,0,0,9.99E-14,91.27030182,7.5,0.163274243,0.013416816,5.135344982,0.733620703,0.35656175,0.268095136,0,3,135,1,0,1,0,17,1,3,0,0,1,17,57,2,17,17,23,3,0,1,14,17,17,17,26,58,13,0.98,20,39,1,21,0,17,1,0,3,0,2,2,7,0.588235294,0,2,0.941176471,0,1,1,1,0,0,0,0,0
8.83996582,0.803633273,0.371028721,0.255591065,6,15,30,50,1,16.66666603,4.121863842,35.9375,7.5,0.25,0,0,6,9,30,30,1,16.66666603,17.92114639,63.69426727,10.5,0.349999994,1,3.333333254,11,32,110,29.09090996,1,9.090909004,18.27956963,50.74626923,39,0.354545444,10.41666698,9.469696999,50,50,2.55E-05,2.55E-05,98,4.99E-05,9.23E-10,1.31E-07,50,306903,132271,0.181816399,0.421861172,23.61194038,0.007597003,9.99E-14,86.35207367,8.5,0.154475987,0.015205724,9.093319893,0.826665401,0.25642848,0.213100523,4,10,317,8,0,1,0,55,2,12,2,0,2,23,36,5,23,50,65,2,8,11,17,140,50,28,71,226,88,0.16,61,159,8,109,1,21,2,78,1,0,5,2,11,3.47826087,0,15,3.739130435,0,10,2.304347826,1,5,1.206896552,0,0,0
6.843419075,0.622129023,0.521116316,0.339377671,5,9,20,45,1,20,4.121863842,43.39622498,5.5,0.275000006,0,0,7,16,42,38.09523773,1,14.28571415,23.83512497,56.11814499,13,0.309523821,0.5,1.190476179,11,39,110,35.45454407,1,9.090909004,24.1935482,50,35.5,0.322727263,4.449999809,4.045454502,36,25,1.83E-05,1.27E-05,54,2.75E-05,2.43E-09,3.43E-07,36,306904,132131,0.181815818,0.422308177,107.4312363,0.034565367,9.99E-14,93.93695831,8,0.168044642,0.01431127,8.01423645,0.728566945,0.403128207,0.364044905,0,5,150,2,0,1,0,27,1,5,0,0,1,23,19,3,23,27,28,3,3,2,20,46,27,23,36,102,32,0.19,29,68,2,40,0,23,1,35,3,0,5,2,8,1.956521739,0,4,1.565217391,0,2,1.086956522,1,1,0.296296296,0,0,0
7.340847969,0.611737311,0.503532529,0.459362745,3,3,6,50,1,33.33333206,3.942652225,59.45946121,1.5,0.25,2,33.33333206,11,33,110,30,1,9.090909004,24.01433754,50.56603622,38.5,0.349999994,9.449999809,8.590909004,12,41,132,31.060606,1,8.333333015,24.01433754,48.72727203,45.5,0.344696969,9.449999809,7.159090996,84,13,4.28E-05,6.62E-06,87,4.43E-05,2.10E-09,2.96E-07,84,306906,132125,0.181814626,0.42232734,37.91287613,0.012198245,9.99E-14,96.27028656,7,0.172218755,0.012522361,8.644198418,0.720349908,0.4160887,0.512139797,1,9,251,5,0,1,0,53,2,10,0,1,2,24,49,4,24,46,45,4,4,9,19,98,46,35,56,173,59,0.28,29,115,5,67,0,24,2,93,3,2,7,2,7,2.333333333,0,8,3.416666667,0,5,1.916666667,1,4,1.172413793,0,0,0
2.625,0.65625,0.872578144,0.046556346,4,5,12,41.66666794,1,25,2.508960485,41.17647171,3.5,0.291666657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,41.66666794,1,25,2.508960485,41.17647171,3.5,0.291666657,0,0,0,4,0,2.04E-06,4,2.04E-06,9.16E-12,1.30E-09,0,306353,311922,0.182142824,0.178890884,0,0,9.99E-14,1,7.166667461,0.001788909,0.012820514,3.491228104,0.872807026,0.345031798,0.011857901,1,3,58,2,0,1,1,7,1,3,0,0,1,6,19,1,6,7,12,1,2,2,4,12,7,6,12,30,11,0.63,9,23,2,15,0,6,1,50,1,4,0,2,5,2,0,4,2,0,2,1.166666667,1,1,0.5,0,0,0
2.439839602,0.6099599,1.056429744,0.312884986,1,0,0,0,1,100,1.971326113,100,0,0,0,0,3,1,6,16.66666603,2,66.66666412,7.168458939,76.92308044,2.5,0.416666657,0,0,4,4,12,33.33333206,1,25,7.526881695,66.66666412,4,0.333333343,0,0,7,4,3.56E-06,2.04E-06,11,5.60E-06,3.68E-10,5.20E-08,7,306354,138317,0.182142228,0.403421134,0,0,9.99E-14,57.17743683,6,0.102285221,0.010733453,2.829750061,0.707437515,0.420183569,0.168102413,0,2,36,1,0,1,0,3,1,2,0,0,1,3,15,1,3,3,11,0,0,1,3,2,3,3,11,16,2,0.94,5,13,1,10,0,3,1,0,1,2,1,3,2,1.333333333,1,1,0.666666667,0,1,1,1,0,0,0,0,0
3,1,0.551020443,0.712913811,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,100,3.763440847,84,3,0.5,0,0,3,0,6,0,3,100,3.763440847,84,3,0.5,0,0,14,0,7.13E-06,0,14,7.13E-06,-5.26E-11,-7.44E-09,14,311922,136404,0.178890884,0.409078926,0,0,9.99E-14,68.74053192,1,0.122970544,0.001788909,3,1,0.551020443,0.712913811,0,7,161,5,0,1,0,24,2,7,4,0,2,13,23,1,13,24,49,7,2,5,6,61,24,13,50,115,38,0.2,23,88,5,66,0,9,2,76,3,0,2,1,4,2.461538462,0,12,4.769230769,1,7,2,1,3,1,0,0,0
3,1,0.333333343,4.07E-08,3,0,6,0,3,100,1.971326113,91.66666412,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,100,1.971326113,91.66666412,3,0.5,0,0,0,6,0,3.06E-06,6,3.06E-06,-5.18E-12,-7.33E-10,0,309691,311922,0.180179596,0.178890884,0,0,9.99E-14,1,4.5,0.001788909,0.00805009,3,1,0.333333343,4.07E-08,0,6,60,3,1,1,0,7,1,6,3,0,1,5,18,3,5,7,13,0,0,3,4,17,7,5,15,37,10,0.49,5,25,3,17,0,2,1,0,1,0,0,2,6,2.4,0,3,2.2,2,3,1.4,1,2,0.666666667,0,0,0
3,1,0.764650226,0.937357545,1,0,0,0,1,100,0.71684587,100,0,0,0,0,2,0,2,0,2,100,2.86738348,100,1,0.5,0,0,3,0,6,0,3,100,3.584229469,100,3,0.5,2,33.33333206,43,3,2.19E-05,1.53E-06,46,2.34E-05,1.13E-10,1.59E-08,43,310250,136962,0.179854959,0.407412261,104.0382614,0.0334737,9.99E-14,67.74052429,3,0.121181615,0.005366726,3,1,0.764650226,0.937357545,5,8,450,22,0,1,0,79,3,13,0,4,2,28,142,1,28,57,49,10,7,22,13,174,72,28,50,265,138,0.54,43,188,11,136,0,28,3,86,3,0,1,1,10,2.321428571,0,15,2.785714286,0,18,2.75,1,3,0.566666667,0,1,1
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,1.971326113,100,0,0,0,0,1,0,0,0,1,100,1.971326113,100,0,0,0,0,7,0,3.56E-06,0,7,3.56E-06,-8.28E-14,-1.17E-11,7,311922,311364,0.178890884,0.179211468,0,0,9.99E-14,2,1,0.003577817,0.001788909,1,1,1,1,0,4,79,3,0,1,0,9,1,7,0,2,1,6,37,1,6,8,10,0,2,4,6,12,8,8,10,33,10,1.12,9,20,3,11,0,6,2,41,1,0,1,1,3,1.333333333,0,5,2.5,1,3,1.333333333,1,2,0.75,0,0,0
1.075757504,0.537878752,1.090584755,0.006523059,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,2.150537729,85.7142868,0.5,0.25,0,0,2,1,2,50,1,50,2.150537729,85.7142868,0.5,0.25,0,0,11,0,5.60E-06,0,11,5.60E-06,9.17E-11,1.30E-08,11,311922,136405,0.178890884,0.409075916,0,0,9.99E-14,68.24052429,1,0.122076072,0.001788909,1.469696999,0.734848499,0.790515482,0.009828233,0,3,49,1,0,1,0,5,1,3,2,0,1,5,21,1,5,5,9,0,1,1,5,5,5,5,9,20,5,1.05,8,14,1,8,0,3,1,60,1,0,2,1,5,3,2,3,2.4,2,1,1,1,0,0,0,0,0
2.217948675,0.739316225,0.804501474,0.270818919,1,0,0,0,1,100,0.358422935,100,0,0,0,0,2,0,2,0,2,100,3.405017853,86.36363983,1,0.5,0,0,3,1,6,16.66666603,2,66.66666412,3.405017853,79.16666412,2.5,0.416666657,1,16.66666603,7,6,3.56E-06,3.06E-06,13,6.62E-06,6.35E-11,8.98E-09,7,311364,136962,0.179211468,0.407412261,1,0.000321744,9.99E-14,67.74052429,2,0.121181615,0.003577817,2.551281929,0.85042733,0.626986682,0.259495497,0,3,68,1,0,1,0,8,1,3,0,0,1,8,21,1,8,8,15,6,3,1,2,10,8,8,15,34,10,0.62,13,25,1,16,0,8,1,79,3,0,1,1,5,1.75,0,5,1.625,0,1,1,1,0,0,0,2,1
10.33824539,0.939840496,0.199739695,0.172844797,11,8,110,7.272727489,7,63.63636398,6.093190193,56.66666794,51,0.463636369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,110,7.272727489,7,63.63636398,6.093190193,56.66666794,51,0.463636369,0,0,0,78,0,3.97E-05,78,3.97E-05,-2.98E-10,-4.21E-08,0,303556,311922,0.183821112,0.178890884,0,0,9.99E-14,1,14,0.001788909,0.025044722,10.42757511,0.94796139,0.165013388,0.180250555,1,8,300,9,0,2,1,49,3,18,1,9,3,13,151,1,13,38,35,0,3,17,12,75,38,31,34,121,63,1.25,28,97,9,61,0,12,4,50,1,0,0,2,10,5.384615385,1,8,3.230769231,1,10,3.153846154,1,2,0.733333333,0,0,0
2,1,0.819999933,0.904982746,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,100,3.405017853,86.36363983,1,0.5,0,0,2,0,2,0,2,100,3.405017853,86.36363983,1,0.5,0,0,20,0,1.02E-05,0,20,1.02E-05,6.02E-11,8.51E-09,20,311922,136962,0.178890884,0.407412261,0,0,9.99E-14,67.74052429,1,0.121181615,0.001788909,2,1,0.819999933,0.904982746,1,9,154,5,0,1,0,19,2,10,0,0,2,10,27,1,10,19,39,8,2,5,1,66,19,10,40,111,41,0.24,16,81,5,63,0,10,2,70,3,0,1,1,7,3.3,0,14,3.9,0,6,2.2,1,2,0.75,0,0,0
2.5,0.833333313,0.72260803,0.000324947,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.33333206,2,66.66666412,21.50537682,79.47019958,2,0.333333343,0,0,3,2,6,33.33333206,2,66.66666412,21.50537682,79.47019958,2,0.333333343,0,0,12,0,6.11E-06,0,12,6.11E-06,1.75E-09,2.48E-07,12,311922,137178,0.178890884,0.406770766,0,0,9.99E-14,90.51636505,1,0.161925524,0.001788909,2.70413661,0.90137887,0.399983674,0.161903158,19,6,395,7,0,1,1,96,2,6,39,0,2,46,19,3,46,92,93,0,2,9,27,175,92,66,100,324,146,0.06,52,246,7,152,0,7,2,97,1,0,5,2,10,2.608695652,0,13,3.97826087,2,8,2.152173913,1,3,0.862745098,0,9,1
1,1,1,1,1,0,0,0,1,100,13.62007141,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,13.62007141,100,0,0,0,0,0,2,0,1.02E-06,2,1.02E-06,8.87E-10,1.25E-07,0,97529,311922,0.572137535,0.178890884,0,0,9.99E-14,1,119.5551758,0.001788909,0.213873297,1,1,1,1,1,6,37,2,0,1,0,4,1,6,3,0,1,3,1,1,3,4,18,0,0,2,2,11,4,3,18,31,6,0.03,5,24,2,19,0,0,1,0,1,0,0,1,5,3,2,4,2.666666667,1,2,1.333333333,1,1,0.6,0,0,0
2.485478878,0.62136972,0.881041527,0.357886225,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,16.8458786,78.99160004,4.5,0.375,0,0,4,3,12,25,2,50,16.8458786,78.99160004,4.5,0.375,0,0,28,0,1.43E-05,0,28,1.43E-05,8.80E-10,1.24E-07,28,311922,137339,0.178890884,0.406293929,0,0,9.99E-14,77.23530579,1,0.138166919,0.001788909,2.819791079,0.70494777,0.594885051,0.509245217,0,5,178,7,0,1,0,23,2,6,0,0,2,15,32,8,15,23,37,1,6,7,14,74,23,15,43,122,46,0.26,26,89,7,64,0,15,2,65,3,5,2,2,11,2.6,0,7,2.6,1,24,2.666666667,1,2,0.4,0,0,0
1.360000014,0.453333348,1.040322185,0.210644677,1,0,0,0,1,100,0.71684587,100,0,0,0,0,2,1,2,50,1,50,16.66666603,83.78378296,0.5,0.25,0,0,3,3,6,50,1,33.33333206,16.8458786,81.73912811,1.5,0.25,0,0,16,9,8.15E-06,4.58E-06,25,1.27E-05,1.31E-09,1.85E-07,16,311364,137899,0.179211468,0.404643983,0,0,9.99E-14,75.5686264,2,0.135185376,0.003577817,1.758848906,0.586282969,0.668966532,0.391939372,1,7,74,3,0,1,0,7,2,9,1,0,2,4,15,2,4,7,24,0,3,3,3,21,7,4,24,43,10,0.35,16,34,3,26,1,3,2,66,2,1,1,1,5,2.75,0,9,5.75,1,3,1.75,1,2,1,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.358422935,100,0,0,0,0,1,0,0,0,1,100,0.358422935,100,0,0,0,0,4,0,2.04E-06,0,4,2.04E-06,1.25E-12,1.77E-10,4,311922,311364,0.178890884,0.179211468,0,0,9.99E-14,2,1,0.003577817,0.001788909,1,1,1,1,1,5,199,7,0,1,0,36,2,6,0,0,2,19,41,2,19,33,29,0,8,10,18,77,33,19,35,130,61,0.32,28,96,7,62,0,19,2,84,2,0,1,2,8,1.789473684,0,10,2.052631579,1,10,1.894736842,1,2,0.5,0,0,0
