EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Densit(in),nWeakC(in),pWeakC(in),2StepR(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),nWeakC(out),pWeakC(out),2StepR(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),nWeakC(un),pWeakC(un),2StepR(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),OutDeg,Indeg,nOutdeg,nIndeg,Degree,nDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,InClose,OutClose,Between,nBetweenness,Inforcent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,label,defect
26.75354004,0.922535896,0.191352695,0.318753421,23,47,506,9.288537979,2,8.695652008,21.38579941,42.662117,229.5,0.453557312,0,0,6,3,30,10,3,50,9.580838203,76.19047546,13.5,0.449999988,0,0,29,90,812,11.08374405,1,3.448275805,26.3473053,42.01910019,361,0.44458127,75.91666412,9.3493433,13,97,1.05E-05,7.81E-05,110,0.008860406,0.000898416,0.127055198,13,3830775,4920119,0.061032038,0.047519177,719.1516724,0.01316186,2.89E-13,55.88577652,297.5592346,0.023893021,0.127216429,27.71048546,0.955533981,0.069664709,0.218606636,0,1,122,1,18,1,0,18,1,4,0,3,1,18,74,1,18,18,26,0,0,1,0,0,18,18,26,27,0,2.74,21,26,1,25,0,18,1,0,1,2,5,1,10,1.888888889,0,1,0.722222222,0,1,1,1,0,0,0,0,0
150.8693695,0.96711129,0.044469979,0.232010543,144,769,20592,3.734459877,1,0.694444418,35.88537216,20.3196907,9911.5,0.481327713,2052.631104,9.968100548,14,11,182,6.04395628,4,28.5714283,18.64841652,63.00577927,85.5,0.469780207,21,11.53846169,156,932,24180,3.854425192,1,0.641025662,43.19931412,21.5581646,11624,0.480727881,3352.915039,13.86648083,60,1256,4.83E-05,0.00101,1311,0.10559994,0.000902354,0.127612114,60,3832682,4294048,0.06100167,0.054447457,19286.82617,0.352986038,2.89E-13,147.9189148,401.7502136,0.063240238,0.171761528,151.4184875,0.970631301,0.028698729,0.23269482,0,3,335,2,0,1,0,52,1,4,0,0,1,50,58,1,50,52,90,1,23,2,49,83,52,50,90,222,78,0.26,55,168,2,115,0,50,1,94,1,0,13,1,27,6.96,1,23,1.72,1,2,1.04,1,1,0.076923077,0,0,0
8.318399429,0.831839979,0.37535423,0.183882862,7,10,42,23.80952454,2,28.5714283,16.16766548,79.57894897,16,0.380952388,0,0,3,0,6,0,3,100,6.11633873,89.375,3,0.5,0,0,10,19,90,21.11111069,1,10,19.54662132,71.96850586,35.5,0.394444436,9,10,6,20,4.83E-06,1.61E-05,26,0.002094278,2.12E-05,0.002991711,6,3826204,4924795,0.06110495,0.047474056,209.4523468,0.003833381,2.89E-13,53.38579178,277.875824,0.022824194,0.118801124,9.414680481,0.94146806,0.216346383,0.33254832,0,1,63,1,3,1,0,7,1,3,0,2,1,7,41,1,7,7,12,0,0,1,4,0,7,7,12,13,0,3.15,9,12,1,11,0,7,1,0,1,1,2,1,4,0.857142857,0,1,0.857142857,0,1,1,1,0,0,0,0,0
13.31946659,0.832466662,0.33491984,0.240011841,13,15,156,9.615385056,2,15.38461494,9.02480793,39.00185013,70.5,0.451923072,3.5,2.24358964,4,7,12,58.33333206,1,25,9.495295525,57.21649551,2.5,0.208333328,0,0,16,54,240,22.5,1,6.25,13.55859756,36.22857285,93,0.387499988,4.75,1.979166627,15,51,1.21E-05,4.11E-05,63,0.005074596,4.65E-05,0.006581144,15,3833507,4294374,0.060988542,0.054443326,13.41792965,0.000245574,2.89E-13,124.5773315,239.7749176,0.053260937,0.102511719,13.95230007,0.872018754,0.130209461,0.167400792,0,3,105,1,0,1,0,10,1,6,0,3,1,10,51,1,10,10,20,0,5,1,10,10,10,10,20,41,10,1.24,13,30,1,19,0,10,1,80,1,0,4,1,6,2.3,1,1,1,1,1,1,1,0,0,0,0,0
2.818452358,0.70461309,0.800236642,0.419854045,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,16.66666603,2,50,21.55688667,89.83956909,5,0.416666657,0,0,4,2,12,16.66666603,2,50,21.55688667,89.83956909,5,0.416666657,0,0,18,0,1.45E-05,0,18,0.001449885,0.000166,0.023523822,18,5468582,4291509,0.042753313,0.05447967,0,0,2.89E-13,160.9808655,1,0.068824656,0.000427533,3.83661747,0.959154367,0.380109966,0.385648668,0,28,69,6,0,1,0,6,6,32,0,0,6,1,23,1,1,6,15,0,0,6,1,22,6,1,15,37,13,0.62,9,28,6,21,4,1,6,0,1,0,4,2,2,2,2,15,15,15,16,16,16,2,2,2,0,0
27.33624268,0.854257584,0.224557102,0.397853613,3,0,6,0,3,100,3.763900757,93.61701965,3,0.5,0,0,29,97,812,11.94581318,1,3.448275805,45.0812645,37.24381638,357.5,0.440270931,0,0,32,130,992,13.10483837,1,3.125,45.25235367,36.18331146,431,0.434475809,42.83333206,4.317876339,120,6,9.67E-05,4.83E-06,126,0.010149193,0.000233271,0.032989524,120,3833743,4293606,0.060984787,0.054453064,595.0903931,0.0109,2.89E-13,192.8997955,214.3395233,0.082471058,0.091637246,30.19958496,0.94373703,0.092460789,0.547952354,0,2,304,2,0,1,0,65,1,2,0,0,1,64,21,1,64,65,98,0,0,2,64,27,65,64,94,191,27,0.11,92,121,2,55,0,64,1,0,1,2,28,2,1,0.046875,0,2,0.40625,0,2,1.015625,1,1,0.045454545,0,1,1
28.70654297,0.926017463,0.297506452,0.751168251,2,1,2,50,1,50,19.46107864,99.12854004,0.5,0.25,0,0,30,97,870,11.14942551,2,6.666666508,45.1240387,37.26598358,386.5,0.444252878,36.65000153,4.212643623,31,99,930,10.64516163,2,6.451612949,45.16680908,37.22241974,415.5,0.446774185,54.98333359,5.912186146,240,3,0.000193,2.42E-06,242,0.019492894,0.000235,0.033205669,240,3833156,4293605,0.060994126,0.054453075,1801.988525,0.033,2.89E-13,193.3998108,288.2927856,0.08268483,0.123254716,30.52920723,0.984813154,0.267193258,0.874581158,0,3,324,2,0,1,0,66,1,3,0,0,1,65,22,1,65,66,99,0,1,2,65,67,66,65,96,233,67,0.09,69,163,2,96,0,65,1,6,1,2,29,2,1,0.984615385,0,2,1.353846154,1,2,1.015384615,1,1,0.044776119,0,1,1
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,1.710863948,100,0,0,0,0,1,0,0,0,1,100,1.710863948,100,0,0,0,0,8,0,6.44E-06,0,8,0.000644393,4.49E-06,0.000634663,8,5468582,4291770,0.042753313,0.054476358,0,0,2.89E-13,135.9022675,1,0.058102723,0.000427533,1,1,1,1,0,4,42,1,0,1,0,2,1,6,0,1,1,2,24,1,2,2,5,0,1,1,2,4,2,2,5,12,4,2,6,9,1,6,0,2,1,0,2,0,0,1,1,1,1,5,3.5,2,1,1,1,0,0,0,0,0
1,0.5,1.53125,0,1,0,0,0,1,100,0.769888818,100,0,0,0,0,1,0,0,0,1,100,0.513259172,100,0,0,0,0,2,1,2,50,1,50,0.812660396,63.33333206,0.5,0.25,0,0,2,2,1.61E-06,1.61E-06,4,0.000322197,2.96E-07,4.18E-05,2,5174337,4290693,0.045184534,0.054490034,0,0,2.89E-13,83.56430054,37.80001068,0.035726506,0.016160756,1.375,0.6875,0.656938612,0.003876867,0,1,57,1,0,1,0,4,1,6,0,5,1,4,42,1,4,4,7,0,0,1,4,0,4,4,7,8,0,5.25,7,7,1,6,0,4,1,0,0,1,1,0,1,0.25,0,1,0.25,0,1,1,1,0,0,0,0,0
15.24051952,0.846695542,0.291255295,0.298831671,9,12,72,16.66666603,2,22.22222137,5.303678513,62,30,0.416666657,0,0,9,14,72,19.44444466,1,11.11111069,23.6526947,72.38220215,29,0.402777791,0,0,18,50,306,16.33986855,1,5.555555344,25.10692978,60.89211655,128,0.418300658,33.45000076,10.93137264,24,34,1.93E-05,2.74E-05,58,0.004671851,0.000117,0.016475849,24,5176550,4286828,0.045165215,0.054539159,855.206543,0.0157,2.89E-13,164.8974609,53.78330994,0.07049913,0.022994148,15.87068653,0.881704807,0.14715381,0.311549872,0,7,154,5,0,1,1,27,2,7,0,0,2,13,25,3,13,27,40,2,6,5,11,53,27,13,36,114,40,0.22,15,76,5,49,0,13,2,77,2,2,5,3,15,3.846153846,0,7,2.538461538,0,8,2.384615385,1,3,0.823529412,0,4,1
8.634548187,0.719545722,0.448361695,0.385634303,10,14,90,15.55555534,2,20,4.790419102,59.89304733,38,0.422222227,0,0,2,1,2,50,1,50,6.67236948,90.17340851,0.5,0.25,0,0,12,20,132,15.15151501,2,16.66666603,9.580838203,62.22222137,56,0.424242437,8.333333015,6.313131332,4,28,3.22E-06,2.26E-05,32,0.002577573,1.14E-05,0.001618129,4,5167201,4292527,0.045246933,0.05446675,1006.815918,0.01842667,2.89E-13,100.6380615,56.28331375,0.043026105,0.024062982,10.23365498,0.852804601,0.215899736,0.370236605,0,1,68,1,2,1,0,5,1,6,0,5,1,5,47,1,5,5,10,0,0,1,3,0,5,5,10,11,0,4.27,10,10,1,9,0,5,1,0,1,1,1,1,7,2.2,0,1,0.2,0,1,1,1,0,0,0,0,0
5.288190365,0.755455732,0.654303014,0.291605413,1,0,0,0,1,100,3.50727129,100,0,0,0,0,6,13,30,43.33333206,1,16.66666603,13.47305393,76.27118683,8.5,0.283333331,0,0,7,20,42,47.61904907,1,14.28571415,15.52609062,73.33333588,11,0.261904776,0,0,52,1,4.19E-05,8.05E-07,53,0.004269105,2.58E-05,0.003652387,52,3834344,4294375,0.060975228,0.054443311,0,0,2.89E-13,121.1226044,172.8305817,0.051783927,0.073890798,5.576777458,0.796682477,0.397751659,0.350176483,0,5,129,2,0,1,0,18,1,5,0,0,1,13,19,1,13,18,34,0,1,2,13,42,18,13,33,86,26,0.22,24,59,2,40,0,13,1,30,1,0,5,2,5,1.615384615,0,6,3.076923077,1,2,1.384615385,1,1,0.466666667,0,0,0
31.57859993,0.78946501,0.196359575,0.423443198,10,9,90,10,2,20,21.4285717,85.49488068,40.5,0.449999988,7,7.777777672,31,123,930,13.22580624,1,3.225806475,46.66381454,36.47609329,403.5,0.433870971,8.083333015,0.869175613,40,208,1560,13.33333302,2,5,47.00598907,35.17925644,676,0.433333337,150.0261841,9.617063522,189,104,0.000152,8.38E-05,292,0.023520352,0.000486,0.068679787,189,3833139,4293605,0.060994398,0.054453075,3014.276123,0.0552,2.89E-13,193.733139,293.7093811,0.082827337,0.125570491,37.20457458,0.930114329,0.115282483,0.462297052,0,3,333,2,0,1,0,68,1,3,0,0,1,67,23,1,67,68,100,0,1,2,67,70,68,67,98,238,69,0.1,72,167,2,98,0,67,1,94,1,3,28,2,67,3.686567164,0,3,2.358208955,1,2,1.014925373,1,1,0.043478261,0,1,1
41.03033066,0.911785066,0.147601634,0.266300917,38,82,1406,5.832148075,1,2.631578922,14.84174538,28.09716606,662,0.470839262,15.66666698,1.114272118,9,17,72,23.61111069,2,22.22222137,33.53293228,56.97674561,27.5,0.381944448,15,20.83333397,45,248,1980,12.52525234,1,2.222222328,37.33960724,35.44458008,866,0.437373728,257.9642944,13.0284996,33,181,2.66E-05,0.000146,210,0.016915321,0.000288074,0.040739875,33,3833350,4293653,0.060991038,0.054452468,7189.758789,0.131586432,2.89E-13,179.149826,268.6252747,0.07659249,0.114846207,41.945961,0.932132483,0.065172262,0.197843567,1,5,183,9,0,1,1,26,2,8,0,2,2,15,58,1,15,25,40,0,9,10,14,49,25,15,40,105,38,0.55,20,78,9,54,0,15,2,82,1,0,9,1,24,7.4,2,10,2.866666667,1,7,1.533333333,1,4,0.823529412,0,0,0
2.392857075,0.797619045,0.561020434,0.310357094,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.66666603,2,66.66666412,21.4285717,94.7069931,2.5,0.416666657,0,0,3,1,6,16.66666603,2,66.66666412,21.4285717,94.7069931,2.5,0.416666657,0,0,7,0,5.64E-06,0,7,0.000563844,9.42E-05,0.013322857,7,5468582,4291510,0.042753313,0.054479659,0,0,2.89E-13,160.4808655,1,0.068610884,0.000427533,2.883582115,0.961194038,0.438896567,0.400264651,0,12,101,7,0,1,0,12,3,14,0,1,3,4,29,1,4,11,25,3,0,8,1,33,11,4,25,61,21,0.48,11,46,7,34,1,4,3,0,1,0,2,2,3,1.75,1,9,5,1,28,8,1,3,1.666666667,0,0,0
2,1,0.579999983,0.377365649,1,0,0,0,1,100,7.142857075,100,0,0,0,0,2,0,2,0,2,100,7.399486542,98.85713959,1,0.5,1,50,2,0,2,0,2,100,7.399486542,98.85713959,1,0.5,1,50,5,5,4.03E-06,4.03E-06,8,0.000644393,5.15E-05,0.007289546,5,3833679,4294116,0.060985804,0.054446597,1.166666627,2.14E-05,2.89E-13,135.9785004,228.1065369,0.058135316,0.097523101,2,1,0.579999983,0.377365649,0,4,200,6,0,1,0,19,2,10,1,5,2,11,97,2,13,19,37,4,6,6,9,38,19,13,33,79,23,1.23,24,56,6,38,0,12,2,100,1,0,3,1,6,1.846153846,0,14,2.769230769,1,6,1.307692308,0,2,0.4375,0,0,0
5.291431427,0.755918801,0.67904973,0.313338399,1,0,0,0,1,100,3.50727129,100,0,0,0,0,6,13,30,43.33333206,1,16.66666603,13.47305393,76.27118683,8.5,0.283333331,0,0,7,20,42,47.61904907,1,14.28571415,15.52609062,73.33333588,11,0.261904776,0,0,50,1,4.03E-05,8.05E-07,51,0.004108007,2.32E-05,0.003282847,50,3834344,4294375,0.060975228,0.054443311,0,0,2.89E-13,121.1226044,172.8305817,0.051783927,0.073890798,5.566369534,0.795195639,0.431712359,0.373751074,0,7,151,3,0,1,0,24,2,7,0,0,2,13,19,1,13,22,40,0,2,5,13,57,22,13,39,108,36,0.18,24,75,3,52,0,13,2,34,1,0,5,2,3,1.692307692,0,10,2.769230769,1,3,1.692307692,1,2,0.866666667,0,0,0
6.450745106,0.806343138,0.491750389,0.134453222,1,0,0,0,1,100,0.342172801,100,0,0,0,0,7,15,42,35.7142868,1,14.28571415,21.77074432,67.8666687,13.5,0.321428567,0,0,8,17,56,30.3571434,1,12.5,21.856287,67.41424561,19.5,0.348214298,3.166666746,5.654761791,18,4,1.45E-05,3.22E-06,22,0.001772081,7.05E-05,0.009974211,18,5466244,4265729,0.0427716,0.054808918,24.33333397,0.000445,2.89E-13,174.247406,2,0.074496537,0.000855066,6.684784889,0.835598111,0.215684399,0.141243905,0,6,108,2,0,1,0,4,1,20,0,13,1,3,64,1,3,4,17,1,0,2,2,12,4,3,17,33,8,1.94,11,25,2,19,1,3,1,0,2,0,5,1,6,5.333333333,5,7,4,2,2,1.333333333,1,2,1.2,0,0,0
30.32539749,0.891923487,0.169211209,0.311862856,3,1,6,16.66666603,2,66.66666412,20.23096657,97.52577209,2.5,0.416666657,3,50,33,114,1056,10.79545498,3,9.090909004,46.4499588,40.75046921,471,0.446022719,112.1166687,10.61710835,34,119,1122,10.60606098,3,8.823529243,46.66381454,40.58779907,501.5,0.446969688,132.6166687,11.81966686,221,10,0.000178,8.05E-06,225,0.01812356,0.000288442,0.040791791,221,3833149,4293494,0.060994238,0.054454483,6311.743652,0.115517057,2.89E-13,206.1997375,289.5094299,0.088157222,0.123774871,32.07184982,0.943289697,0.103992216,0.412371695,3,11,401,7,0,1,1,68,2,11,0,0,2,26,51,4,26,61,101,0,6,9,23,177,61,28,104,313,127,0.16,37,231,7,162,0,26,3,80,2,0,27,2,13,3.615384615,1,17,5.192307692,1,27,3.692307692,1,3,1.064516129,0,0,0
78.44457245,0.956641078,0.074877791,0.283323109,8,5,56,8.928571701,4,50,11.50555992,86.77419281,25.5,0.455357134,20,35.7142868,77,376,5852,6.425153732,1,1.298701286,57.01454163,30.83506775,2738,0.467874229,535.8007813,9.155857086,82,399,6642,6.007226944,1,1.219512224,57.27117157,30.55682373,3121.5,0.469963878,858.9507446,12.93210983,694,46,0.000559,3.71E-05,722,0.058156487,0.00111,0.15749082,694,3833646,4293395,0.060986329,0.054455739,11579.39063,0.211925134,2.89E-13,235.5498657,235.1065063,0.10070537,0.10051582,79.60188293,0.970754623,0.043975074,0.345154554,10,11,1602,11,0,1,3,294,3,12,0,1,3,107,160,5,107,268,395,16,40,13,81,769,268,117,352,1326,579,0.12,116,931,11,638,0,107,3,95,1,1,72,4,21,3.355140187,0,58,6.158878505,1,240,8.747663551,1,5,0.876106195,0,3,1
4.546115398,0.649445057,0.520754278,0.536867797,4,5,12,41.66666794,1,25,3.50727129,78.84615326,3.5,0.291666657,7,58.33333206,4,6,12,50,1,25,10.94952965,79.7507782,3,0.25,0,0,7,11,42,26.19047546,1,14.28571415,10.94952965,74.63556671,15.5,0.369047612,16,38.09523773,11,138,8.86E-06,0.000111,145,0.011679627,0.000116,0.016355388,11,3834339,4293887,0.060975309,0.054449499,1486,0.0272,2.89E-13,155.8759613,174.6639252,0.066642135,0.074674614,5.382541656,0.768934548,0.423917055,0.663589239,0,3,74,1,0,1,0,10,1,3,0,0,1,10,19,1,10,10,18,0,4,1,10,13,10,10,18,40,11,0.47,15,29,1,18,0,10,1,75,2,0,3,1,24,4.3,1,3,1.4,1,1,1,1,0,0,0,0,0
4.834465981,0.604308248,0.684445322,0.331489444,3,2,6,33.33333206,1,33.33333206,3.50727129,85.41666412,2,0.333333343,0,0,5,8,20,40,2,40,13.47305393,77.77777863,6,0.300000012,0,0,8,26,56,46.42856979,1,12.5,15.52609062,72.45509338,15,0.267857134,0,0,21,20,1.69E-05,1.61E-05,41,0.003302515,2.78E-05,0.003934075,21,3834340,4294377,0.060975291,0.054443289,0,0,2.89E-13,120.4559402,174.1639252,0.051498905,0.074460849,5.620862007,0.702607751,0.421773463,0.377286822,0,1,60,1,13,1,0,13,1,1,0,0,1,13,19,1,13,13,22,0,0,1,0,0,13,13,21,23,0,0.83,18,21,1,20,0,13,1,0,0,2,5,0,2,1.076923077,0,1,0.846153846,0,1,1,1,0,0,0,0,0
151.6317139,0.907974303,0.249210328,0.866734445,146,203,21170,0.958904088,3,2.05479455,28.82805824,35.03118515,10483.5,0.495205492,730.5,3.450637579,26,58,650,8.92307663,2,7.692307472,32.72027206,57.26047897,296,0.455384612,107.4166641,16.52564049,167,331,27722,1.193997502,2,1.197604775,36.95466232,31.85840797,13695.5,0.494029999,2912.850098,10.50735855,133,492,0.000107,0.000396,596,0.048007295,0.008894061,1.257810116,133,3832980,4293616,0.060996927,0.054452937,18624.84375,0.3408705,2.89E-13,193.1497192,364.4333191,0.082577907,0.155807316,153.8126984,0.921034098,0.081252508,0.769730091,3,6,620,5,0,1,0,111,2,7,0,1,2,66,99,3,66,103,149,4,25,5,59,223,103,66,144,442,172,0.22,79,316,5,207,0,66,2,95,1,3,21,3,75,6.666666667,1,38,3.060606061,1,16,1.742424242,1,3,0.528571429,0,0,0
2.479540348,0.619885087,1.108921647,0.433374554,1,0,0,0,1,100,7.142857075,100,0,0,0,0,4,4,12,33.33333206,2,50,13.85799789,90,4,0.333333343,2,16.66666603,4,4,12,33.33333206,2,50,13.85799789,90,4,0.333333343,2,16.66666603,20,5,1.61E-05,4.03E-06,22,0.001772081,6.98E-05,0.009868,20,3833679,4293869,0.060985804,0.05444973,151.0603485,0.002764695,2.89E-13,157.9759827,228.1065369,0.067539968,0.097523101,3.568053246,0.892013311,0.416382194,0.462386966,0,7,124,4,1,1,1,19,2,8,0,0,2,9,29,1,9,19,27,3,5,4,5,42,19,9,29,83,32,0.35,12,61,4,43,0,9,2,72,1,0,3,3,5,2.888888889,1,8,4.111111111,1,4,2.111111111,1,3,1.454545455,0,0,0
6.739521503,0.842440188,0.387366891,0.065655343,1,0,0,0,1,100,19.37553406,100,0,0,0,0,7,10,42,23.80952454,2,28.5714283,16.38152313,58.83256531,16,0.380952388,0,0,8,15,56,26.7857151,2,25,30.7955513,65.21739197,20.5,0.366071433,15.5,27.6785717,19,4,1.53E-05,3.22E-06,23,0.001852631,0.000135,0.019096075,19,3833156,4293962,0.060994126,0.054448549,1074.962891,0.01967389,2.89E-13,150.3023834,287.9594421,0.064259246,0.123112202,7.311800957,0.91397512,0.151337996,0.060396042,0,7,67,6,0,2,0,9,2,7,0,0,2,4,24,1,4,9,15,0,1,6,4,17,9,9,16,37,12,0.65,6,28,6,17,0,4,2,50,2,0,5,1,2,2,2,8,3,1,6,2.25,1,5,2.5,0,0,0
6.017744541,0.752218068,0.536857784,0.274239361,1,0,0,0,1,100,19.37553406,100,0,0,0,0,7,14,42,33.33333206,1,14.28571415,23.52437973,51.49812698,14,0.333333343,0,0,8,19,56,33.92856979,1,12.5,36.48417282,56.0815239,18.5,0.330357134,7.5,13.39285755,35,3,2.82E-05,2.42E-06,38,0.003060868,0.000203918,0.028838333,35,3833156,4294051,0.060994126,0.05444742,215.9354248,0.003952034,2.89E-13,144.8688507,287.9594421,0.061936233,0.123112202,7.110621452,0.888827682,0.266235352,0.54884398,0,14,92,9,0,1,1,12,4,15,0,0,4,3,23,1,3,12,21,0,1,9,3,26,12,3,23,58,21,0.4,11,44,9,26,1,3,4,50,2,0,5,1,4,3,2,14,6.333333333,2,14,5.666666667,1,7,4.833333333,0,0,0
6.052144051,0.756518006,0.578633785,0.238768145,1,0,0,0,1,100,2.437981129,100,0,0,0,0,8,11,56,19.6428566,2,25,12.14713383,64.39909363,22.5,0.401785702,1.333333373,2.380952358,8,11,56,19.6428566,2,25,12.14713383,64.39909363,22.5,0.401785702,1.333333373,2.380952358,35,3,2.82E-05,2.42E-06,35,0.00281922,2.33E-05,0.003301999,35,3833820,4293820,0.060983561,0.054450348,815.3907471,0.014923221,2.89E-13,162.964035,205.5729523,0.069672525,0.087889247,6.847191811,0.855898976,0.295456409,0.285408735,1,5,118,2,0,1,1,16,1,5,0,0,1,12,16,1,12,16,38,0,2,2,11,38,16,12,39,83,25,0.19,19,64,2,46,0,12,1,55,1,0,8,2,5,2.416666667,1,11,3.416666667,1,2,1.333333333,1,6,0.8,0,0,0
3,1,0.462962985,0.390873492,2,0,2,0,2,100,0.812660396,95,1,0.5,0,0,1,0,0,0,1,100,0.641573966,100,0,0,0,0,3,0,6,0,3,100,1.411462784,94.2857132,3,0.5,2,33.33333206,10,8,8.05E-06,6.44E-06,18,0.001449885,3.71E-05,0.005240691,10,3832179,5466244,0.061009675,0.0427716,1.745833278,3.20E-05,2.89E-13,2,159.5546417,0.000855066,0.068214893,3,1,0.462962985,0.390873492,0,1,54,1,9,1,0,10,1,1,0,0,1,10,16,1,10,10,25,0,0,1,1,0,10,10,15,26,0,0.62,12,15,1,14,0,10,1,0,0,1,1,0,1,0.2,0,1,0.4,0,1,1,1,0,0,0,0,0
11.50161266,0.884739399,0.276693076,0.23398076,8,6,56,10.71428585,3,37.5,20.95808411,82.63069153,25,0.446428567,0,0,5,2,20,10,3,60,3.165098429,93.67088318,9,0.449999988,0,0,13,16,156,10.2564106,3,23.07692337,21.72797203,75.59523773,70,0.448717952,32,20.5128212,19,25,1.53E-05,2.01E-05,44,0.003544163,0.000218,0.030852856,19,3821441,5445208,0.061181109,0.042936835,5121.728027,0.093737483,2.89E-13,8.333333969,295.9165344,0.003562776,0.126514122,11.76948929,0.905345321,0.149695709,0.198420554,2,10,200,5,0,1,4,28,3,13,2,2,3,9,39,1,9,28,58,4,1,5,3,72,28,11,58,135,53,0.29,26,111,5,77,1,7,3,93,2,1,5,1,15,5.222222222,2,15,6.111111111,1,12,3.888888889,1,3,1.833333333,0,0,0
2.137500048,0.712499976,0.819542944,0.03974944,1,0,0,0,1,100,2.437981129,100,0,0,0,0,2,1,2,50,1,50,2.395209551,86.15384674,0.5,0.25,0,0,3,2,6,33.33333206,1,33.33333206,4.66210413,89.34426117,2,0.333333343,1,16.66666603,10,6,8.05E-06,4.83E-06,16,0.001288786,2.50E-05,0.003535391,10,3831483,5442878,0.061020758,0.042955216,30.91250038,0.000566,2.89E-13,6.75,206.072937,0.002885849,0.088103011,2.474702358,0.824900806,0.380011827,0.033347756,0,9,112,6,0,2,0,17,3,11,1,0,3,6,20,2,6,15,26,2,2,8,4,38,15,10,25,72,25,0.28,20,50,6,34,1,5,3,60,3,0,1,2,11,4.833333333,0,7,3.833333333,2,16,4.5,1,3,1.1,0,0,0
15.73445511,0.874136388,0.241589248,0.29696098,10,14,90,15.55555534,1,10,22.84003448,74.89481354,38,0.422222227,0,0,8,5,56,8.928571701,3,37.5,21.68520164,59.43727875,25.5,0.455357134,0,0,18,37,306,12.09150314,1,5.555555344,37.59623718,56.1302681,134.5,0.439542472,55.66666794,18.19172096,53,32,4.27E-05,2.58E-05,85,0.006846678,0.000323,0.045649104,53,3833128,4294347,0.060994573,0.054443669,2363.462891,0.043255921,2.89E-13,127.8749161,295.3427734,0.054670762,0.126268819,16.9416008,0.941200018,0.14028275,0.453673959,2,4,279,2,0,1,0,44,1,5,39,0,1,39,18,1,39,44,75,0,0,2,37,113,44,39,75,206,69,0.09,55,144,2,101,0,0,1,0,1,0,8,1,6,3.230769231,1,8,2.769230769,1,2,1.076923077,1,1,0.12195122,0,0,0
46.10620499,0.886657834,0.206781849,0.58643043,27,25,702,3.561253548,2,7.407407284,20.95808411,68.72370148,338.5,0.482193738,1,0.142450139,26,67,650,10.30769253,2,7.692307472,38.75106812,41.86691284,291.5,0.448461533,13.0666666,2.010256529,52,143,2652,5.392157078,3,5.769230843,39.86313248,38.44884491,1254.5,0.47303921,416.2333374,15.69507313,195,145,0.000157,0.000117,332,0.026742319,0.0014,0.197440416,195,3833116,4293539,0.060994763,0.054453913,5573.602539,0.102007657,2.89E-13,200.4329224,301.7832336,0.085691713,0.12902233,47.31777573,0.90995717,0.100206241,0.554942548,1,4,464,5,0,1,1,92,1,4,0,0,1,72,33,1,72,92,137,0,4,5,71,153,92,72,130,351,121,0.09,80,251,5,163,0,72,1,88,1,0,25,2,34,3.291666667,1,19,3.597222222,1,7,1.222222222,1,3,0.256756757,0,1,1
10,1,0.250148624,0.546454489,8,0,56,0,8,100,5.303678513,65.95744324,28,0.5,0,0,2,0,2,0,2,100,5.132591724,98.36065674,1,0.5,0,0,10,0,90,0,10,100,9.623609543,72.5806427,45,0.5,16,17.77777863,85,147,6.85E-05,0.000118,232,0.018687403,0.0241,3.40914917,85,3831451,5463906,0.061021268,0.042789903,12.6503973,0.000232,2.89E-13,3,213.796814,0.001282599,0.09140522,10,1,0.250148624,0.546454489,0,1,308,1,58,1,0,65,1,2,0,1,1,65,103,1,65,65,135,0,0,1,7,0,65,65,70,136,0,0.76,69,70,1,69,0,65,1,0,1,1,1,1,8,0.938461538,0,1,0.738461538,0,1,1,1,0,0,0,1,1
