EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Densit(in),nWeakC(in),pWeakC(in),2StepR(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),nWeakC(out),pWeakC(out),2StepR(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),nWeakC(un),pWeakC(un),2StepR(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),OutDeg,Indeg,nOutdeg,nIndeg,Degree,nDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,InClose,OutClose,Between,nBetweenness,Inforcent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,label,defect
283.1121826,0.972894073,0.041096933,0.351403028,277,1508,76452,1.972479463,2,0.722021639,62.43711472,13.68201828,37472,0.490137607,264.2770386,0.345677078,15,30,210,14.28571415,4,26.66666603,57.90944672,37.4007225,90,0.428571433,12,5.714285851,291,2563,84390,3.037089586,2,0.687285244,75.23756409,12.52326012,40913.5,0.484814554,2052.05957,2.431638241,177,4009,6.00E-05,0.00136,4180,0.142,0.0232,3.28,177,1491235,3011029,0.119967677,0.059414905,9838.258789,0.307567477,1.28E-13,55.19998932,573.6004639,0.030837983,0.320447177,283.7527161,0.975095272,0.029580941,0.342201859,4,9,1133,11,1,2,8,155,2,14,23,5,2,61,401,1,61,139,200,0,11,13,56,401,139,93,173,639,300,0.63,98,473,11,337,0,38,3,92,1,2,18,2,218,23.09836066,0,20,4.426229508,1,72,3.655737705,1,2,0.650793651,0,0,0
45.79283905,0.915856779,0.173174098,0.399631172,46,132,2070,6.376811504,2,4.347826004,35.43879318,33.36841965,969,0.468115956,0,0,4,3,12,25,1,25,30.91112328,65.13545227,4.5,0.375,0,0,50,220,2450,8.97959137,1,2,46.73001862,30.41105843,1115,0.455102026,55.90952301,2.282021284,16,518,5.42E-06,0.000176,534,0.0181,0.0029,0.41,16,1760156,3009341,0.101638719,0.059448231,219.9744568,0.006876927,1.28E-13,38.63332748,334.4570923,0.021582864,0.186847538,46.52066803,0.930413365,0.105687968,0.436261564,0,4,125,4,0,1,0,17,1,5,0,1,1,12,40,1,12,17,27,0,5,4,12,27,17,15,22,71,24,0.56,14,46,4,28,0,12,1,75,1,0,4,2,61,14,2,5,2.416666667,1,4,1.416666667,1,1,0.357142857,0,0,0
246.3885651,0.962455332,0.058102921,0.437323272,243,1278,58806,2.173247576,3,1.234567881,63.33147049,14.61746883,28764,0.489133775,143.4150848,0.243878305,14,21,182,11.53846169,4,28.5714283,51.59306717,43.47621155,80.5,0.442307681,8.5,4.670329571,256,2121,65280,3.249080896,1,0.390625,73.33705902,13.5425272,31579.5,0.483754605,1423.242188,2.180211782,367,2443,0.000124,0.000828,2810,0.0951,0.0199,2.81,367,1491283,3011030,0.119963817,0.059414886,8506.873047,0.265945166,1.28E-13,53.83330917,553.883728,0.030074473,0.309432238,247.6900024,0.967539072,0.034625627,0.400089204,6,8,1526,19,0,1,36,192,2,14,4,5,2,76,583,1,76,180,270,4,7,26,66,495,180,100,250,823,337,0.71,125,587,19,389,0,72,3,97,1,1,20,2,232,14.85526316,1,24,4.657894737,1,3875,57.53947368,1,4,0.692307692,0,0,0
4.241812706,0.848362565,0.444205761,0.016746018,4,2,12,16.66666603,2,50,6.092789173,70.32257843,5,0.416666657,0,0,1,0,0,0,1,100,2.683063269,100,0,0,0,0,5,3,20,15,2,40,8.216880798,72.41379547,8.5,0.425000012,3,15,4,15,1.36E-06,5.08E-06,19,0.000644,2.43E-05,0.00343,4,1952324,3198733,0.091634378,0.055928394,2.972807884,9.29E-05,1.28E-13,2.5,179.930954,0.001396648,0.100520089,4.651878834,0.930375755,0.227138966,0.043231964,0,3,54,1,0,1,1,3,1,6,0,3,1,3,31,1,3,3,11,0,0,1,3,4,3,3,9,18,3,1.72,5,12,1,8,0,3,1,100,4,0,0,1,5,2,0,2,2,2,1,1,1,0,0,0,0,0
15.78744793,0.830918312,0.352383971,0.384673715,19,46,342,13.45029259,1,5.263157845,33.48239136,46.1835022,148,0.432748526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,46,342,13.45029259,1,5.263157845,33.48239136,46.1835022,148,0.432748526,0,0,0,90,0,3.05E-05,90,0.00305,0.00122,0.172,0,1761895,3202310,0.101538397,0.055865921,0,0,1.28E-13,1,322.1929932,0.000558659,0.179996088,16.92524147,0.890802145,0.166540354,0.473430991,0,3,57,1,0,1,1,4,1,5,0,2,1,4,30,1,4,4,12,0,0,1,4,5,4,4,10,21,4,1.43,6,14,1,9,0,4,1,100,2,0,0,1,5,3.25,2,1,1,1,1,1,1,0,0,0,0,0
5.217046261,0.745292306,0.609320581,0.281720728,6,6,30,20,1,16.66666603,7.098937988,61.65048599,12,0.400000006,0,0,1,0,0,0,1,100,2.683063269,100,0,0,0,0,7,7,42,16.66666603,1,14.28571415,9.390721321,66.14173126,17.5,0.416666657,4.5,10.71428585,3,20,1.02E-06,6.78E-06,23,0.00078,2.54E-05,0.00359,3,1762417,3198733,0.101508327,0.055928394,9.417546272,0.000294,1.28E-13,2.5,248.4535217,0.001396648,0.138800845,5.937863827,0.848266244,0.234789819,0.302548558,0,3,45,1,0,1,1,2,1,6,0,3,1,2,27,1,2,2,9,0,0,1,2,3,2,2,7,14,2,1.93,4,9,1,6,0,2,1,100,4,0,0,1,2,1.5,1,2,2,2,1,1,1,0,0,0,0,0
15.97671604,0.840879798,0.408450902,0.457487792,18,26,306,8.496731758,1,5.555555344,32.92341995,53.6429863,140,0.457516342,0,0,1,0,0,0,1,100,35.5505867,100,0,0,0,0,19,37,342,10.81871319,1,5.263157845,51.87255478,53.51787949,152.5,0.44590643,5.333333492,1.559454203,2,66,6.78E-07,2.24E-05,68,0.00231,0.000699,0.0989,2,1756535,3195157,0.101848245,0.05599099,10.914217,0.000341,1.28E-13,3.5,317.5693665,0.001955307,0.177413061,16.80718994,0.884588957,0.150401056,0.468168527,0,3,56,1,0,1,1,3,1,6,0,3,1,3,31,1,3,3,12,0,0,1,3,4,3,3,10,19,3,1.63,6,13,1,9,0,3,1,100,2,3,1,1,7,3,1,2,1.333333333,1,1,1,1,0,0,0,0,0
3.056122303,0.764030576,0.745242894,0.204716742,3,1,6,16.66666603,2,66.66666412,11.01173878,88.73873901,2.5,0.416666657,0,0,1,0,0,0,1,100,0.78256011,100,0,0,0,0,4,2,12,16.66666603,2,50,11.403018,86.44068146,5,0.416666657,1.5,12.5,5,9,1.69E-06,3.05E-06,14,0.000475,0.000157,0.0222,5,1951787,3200521,0.091659591,0.05589715,0.75,2.34E-05,1.28E-13,2,218.9623871,0.001117318,0.122325353,3.427564144,0.856891036,0.31983462,0.140827164,0,3,46,1,0,1,0,3,1,3,0,0,1,3,24,1,3,3,11,0,0,1,3,3,3,3,8,18,3,1.33,4,11,1,7,0,3,1,0,3,0,0,1,3,2,1,2,2,2,1,1,1,0,0,0,0,0
6.09375,0.870535731,0.438863009,0.31760478,6,4,30,13.33333302,2,33.33333206,13.41531563,87.27272797,13,0.433333337,0,0,1,0,0,0,1,100,0.78256011,100,0,0,0,0,7,5,42,11.90476227,2,28.5714283,13.8065958,85.46712494,18.5,0.440476179,5,11.90476227,4,20,1.36E-06,6.78E-06,24,0.000814,0.000108,0.0153,4,1755405,3200521,0.101913802,0.05589715,4.25,0.000132865,1.28E-13,2,252.5478058,0.001117318,0.141088158,6.612742424,0.944677532,0.221002087,0.122321546,0,3,46,1,0,1,1,2,1,5,0,2,1,2,27,1,2,2,10,0,0,1,2,3,2,2,8,15,2,1.8,4,10,1,7,0,2,1,100,3,4,0,1,6,4.5,3,2,2,2,1,1,1,0,0,0,0,0
9.536978722,0.866998076,0.346510172,0.16741921,7,8,42,19.04761887,1,14.28571415,5.64561224,64.33120728,17,0.40476191,0,0,4,1,12,8.333333015,3,75,39.57518005,91.7098465,5.5,0.458333343,0,0,11,15,110,13.63636398,1,9.090909004,42.70542145,82.2389679,47.5,0.431818187,12.66666698,11.51515198,37,60,1.25E-05,2.03E-05,97,0.00329,0.00156,0.221,37,1752120,3184426,0.10210488,0.056179669,25.12827873,0.00078557,1.28E-13,8,229.3039703,0.004469274,0.128102779,10.15201855,0.92291075,0.204909027,0.19715032,0,5,205,3,0,1,0,21,1,7,0,2,1,19,78,1,19,21,31,0,1,3,19,55,21,19,28,104,36,0.75,23,64,3,42,0,19,1,15,1,0,4,1,5,2.736842105,0,18,3.052631579,2,4,1.157894737,1,1,0.142857143,0,2,1
1.09790206,0.54895103,1.044076324,0.421205342,2,1,2,50,1,50,13.63890457,97.59999847,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,13.63890457,97.59999847,0.5,0.25,0,0,0,13,0,4.41E-06,13,0.000441,7.48E-05,0.0106,0,1951565,3202310,0.091670021,0.055865921,0,0,1.28E-13,1,240.527771,0.000558659,0.134373054,1.575353265,0.787676632,0.783954442,0.802995563,0,3,47,1,0,1,1,2,1,5,0,2,1,2,27,1,2,2,10,0,0,1,2,3,2,2,8,15,2,1.8,5,10,1,7,0,2,1,100,2,0,0,1,3,1.5,0,1,1,1,1,1,1,0,0,0,0,0
13.92294121,0.773496747,0.306565017,0.272667676,11,22,110,20,1,9.090909004,9.167132378,38.58823395,44,0.400000006,0,0,7,10,42,23.80952454,2,28.5714283,48.2951355,67.18506622,16,0.380952388,0,0,18,69,306,22.54901886,1,5.555555344,50.53102112,52.83459854,118.5,0.387254894,21.28333282,6.955337524,50,161,1.69E-05,5.46E-05,211,0.00715,0.00385,0.544,50,1696410,3005701,0.105457999,0.059520226,68.59055328,0.002144305,1.28E-13,49.51665497,258.7082825,0.027662937,0.14452976,15.16147995,0.842304468,0.161636412,0.334323794,2,4,138,2,0,1,0,15,1,7,3,2,1,12,53,1,12,15,35,0,1,2,10,29,15,12,28,71,18,0.75,14,46,2,31,0,9,1,41,1,0,11,1,26,9.5,0,20,4.75,2,2,1.166666667,1,1,0.285714286,0,0,0
11.5047102,0.884977698,0.367103159,0.351833493,13,15,156,9.615385056,3,23.07692337,23.42090607,61.43695068,70.5,0.451923072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,156,9.615385056,3,23.07692337,23.42090607,61.43695068,70.5,0.451923072,0,0,0,32,0,1.08E-05,32,0.00108,0.000159,0.0225,0,1762176,3202310,0.101522207,0.055865921,0,0,1.28E-13,1,286.8401489,0.000558659,0.160245895,12.01785183,0.924450159,0.127533391,0.237196207,1,10,120,7,0,1,0,13,3,20,3,9,3,4,59,1,4,13,21,0,0,7,3,30,13,4,19,50,14,1.18,11,33,7,24,1,1,3,0,1,0,0,1,15,5.75,0,7,3,1,7,3,1,2,1.333333333,0,0,0
82.66132355,0.961178184,0.076184899,0.253006667,81,276,6480,4.259259224,2,2.469135761,44.38233566,29.07359886,3102,0.478703707,0,0,5,4,20,20,2,40,18.278368,60.89385605,8,0.400000006,0,0,86,431,7310,5.89603281,2,2.325581312,47.90385818,26.22398949,3439.5,0.470519841,148.5678558,2.032392025,7,513,2.37E-06,0.000174,520,0.0176,0.000526,0.0744,7,1933136,2828908,0.09254393,0.063239947,3165.720459,0.099,1.28E-13,69.50952911,346.8334351,0.038832139,0.193761691,83.42154694,0.97001797,0.043768171,0.252401233,0,1,51,1,4,1,0,4,1,4,0,3,1,4,34,1,4,4,11,0,0,1,0,0,4,4,10,12,0,2.83,5,10,1,9,0,4,1,0,1,14,3,2,75,52.25,27,1,1,1,1,1,1,0,0,0,0,0
17.84662437,0.892331243,0.297293395,0.356479257,15,25,210,11.90476227,3,20,16.992733,51.96581268,92.5,0.440476179,0,0,5,5,20,25,1,20,39.7987709,90.93231201,7.5,0.375,0,0,20,51,380,13.42105293,2,10,47.90385818,62.64619827,164.5,0.432894737,31.41666603,8.267543793,73,90,2.47E-05,3.05E-05,163,0.00553,0.0049,0.693,73,1753447,3182637,0.102027602,0.056211248,440.533783,0.0138,1.28E-13,9,268.3349609,0.005027933,0.149907798,18.58943558,0.929471791,0.181629851,0.392149687,0,5,304,4,0,1,1,38,1,6,0,1,1,31,65,1,31,38,75,0,14,4,31,112,38,31,73,203,74,0.32,36,147,4,104,0,31,1,88,1,0,8,1,14,2.322580645,0,29,3,1,8,1.35483871,1,1,0.212121212,0,0,0
212.923645,0.976713955,0.043375459,0.34978351,213,1305,45156,2.889981508,2,0.938967109,58.24483109,16.04063988,21925.5,0.485550106,150.5211029,0.333335787,6,4,30,13.33333302,2,33.33333206,42.59362793,73.98058319,13,0.433333337,2,6.666666508,218,1470,47306,3.107428312,1,0.458715588,70.20681763,17.11171722,22918,0.484462857,716.2214966,1.514018297,33,2339,1.12E-05,0.000793,2370,0.0803,0.00992,1.4,33,1491322,3011066,0.119960681,0.059414174,5116.335938,0.16,1.28E-13,47.51665878,536.6506348,0.02654562,0.299804837,213.496994,0.97934401,0.029587101,0.32104212,0,5,372,5,2,2,7,55,2,9,13,3,2,27,143,1,27,49,82,0,5,6,25,99,49,42,71,192,77,0.74,37,148,5,99,0,14,2,91,1,0,6,2,205,22.7037037,2,16,4.037037037,1,6,1.851851852,1,2,0.586206897,0,0,0
48.68915939,0.954689443,0.090673596,0.190911859,51,105,2550,4.117647171,5,9.8039217,28.56344414,36.8155632,1222.5,0.479411751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,105,2550,4.117647171,5,9.8039217,28.56344414,36.8155632,1222.5,0.479411751,0,0,0,195,0,6.61E-05,195,0.00661,0.000549,0.0776,0,1729814,3202310,0.103421524,0.055865921,0,0,1.28E-13,1,324.4481201,0.000558659,0.181255937,49.43632126,0.969339669,0.04237289,0.189382941,0,1,38,1,2,1,0,2,1,4,0,3,1,2,28,1,2,2,6,0,0,1,0,0,2,2,5,7,0,4,3,5,1,4,0,2,1,0,0,16,0,0,47,37,27,1,0.5,0,1,1,1,0,0,0,0,0
11.99144173,0.85653156,0.391685486,0.268215299,12,14,132,10.60606098,3,25,27.16601372,60.67415619,59,0.446969688,0,0,2,0,2,0,2,100,20.4024601,95.05208588,1,0.5,0,0,14,25,182,13.73626328,1,7.142857075,33.81777573,51.05485153,78.5,0.431318671,11.83333302,6.501831532,6,30,2.03E-06,1.02E-05,36,0.00122,0.000262,0.037,6,1894546,3184434,0.094428957,0.056179527,27.36410904,0.000855467,1.28E-13,6.083333492,268.4308167,0.00339851,0.149961352,12.58443069,0.898887932,0.129661322,0.250654697,0,3,45,1,0,1,1,3,1,5,0,2,1,3,23,1,3,3,11,0,0,1,3,4,3,3,9,18,3,1.28,4,12,1,8,0,3,1,100,4,0,1,1,3,1.666666667,0,3,2.333333333,2,1,1,1,0,0,0,0,0
2,1,0.504132271,0.02358564,1,0,0,0,1,100,1.900503039,100,0,0,0,0,1,0,0,0,1,100,0.78256011,100,0,0,0,0,2,0,2,0,2,100,2.627166033,97.91666412,1,0.5,1,50,6,5,2.03E-06,1.69E-06,11,0.000373,3.55E-06,0.000501,6,1952310,3200521,0.091635041,0.05589715,4.324999809,0.00013521,1.28E-13,2,178.2737885,0.001117318,0.099594295,2,1,0.504132271,0.02358564,0,3,48,1,0,1,0,4,1,3,0,0,1,4,22,1,4,4,10,0,0,1,4,4,4,4,8,19,4,1.16,7,12,1,7,0,4,1,0,3,0,0,1,3,1.5,0,2,2,2,1,1,1,0,0,0,0,0
8.916270256,0.810570061,0.430039585,0.215982527,8,9,56,16.0714283,2,25,15.76299572,62.94643021,23.5,0.419642866,0,0,3,1,6,16.66666603,2,66.66666412,41.41978836,72.64705658,2.5,0.416666657,0,0,11,25,110,22.72727203,1,9.090909004,47.73616409,58.17438507,42.5,0.386363626,7.833333492,7.121212006,8,25,2.71E-06,8.47E-06,33,0.00112,0.000223,0.0316,8,1951698,3184430,0.09166377,0.056179598,6.660031319,0.000208208,1.28E-13,7.083333015,230.4098206,0.003957169,0.128720567,10.13870621,0.921700537,0.12423595,0.10963282,0,3,59,1,0,1,1,4,1,5,0,2,1,4,32,1,4,4,13,0,0,1,4,5,4,4,11,22,4,1.45,5,15,1,10,0,4,1,100,4,0,2,1,4,2,0,3,2.5,2,1,1,1,0,0,0,0,0
6.131073952,0.766384244,0.455994666,0.08544001,5,5,20,25,2,40,25.4890995,67.35597992,7.5,0.375,0,0,3,1,6,16.66666603,2,66.66666412,41.41978836,72.64705658,2.5,0.416666657,0,0,8,16,56,28.5714283,1,12.5,48.63051987,51.26694107,20,0.357142866,4.5,8.035714149,8,12,2.71E-06,4.07E-06,20,0.000678,0.000151,0.0213,8,1894509,3184430,0.094430797,0.056179598,21.97101974,0.000687,1.28E-13,7.083333015,266.1617126,0.003957169,0.148693696,6.624557972,0.828069746,0.172306523,0.091570124,0,3,60,1,0,1,1,4,1,5,0,2,1,4,32,1,4,4,13,0,0,1,4,5,4,4,11,22,4,1.45,6,15,1,10,0,4,1,100,4,0,2,1,4,1.75,0,3,2.5,2,1,1,1,0,0,0,0,0
