"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45"
1.73082105980533,8.2474146783922,0.039407693758451,3.31493226931816,1.93929955850152,0.0917178397219165,1.94191897858662,1.4813308019745,2.40493461149512,1.12681738559406,0.053852516934546,0.11285653320378,9.08099667064475e-05,0.0213021983801191,1.40372016108455,3.1587351622139,0.127873761321319,0.0308543143268154,0.342243575454532,3.42172607399453,0.0906475832367951,1.22816264632914,1.90315609983975,0.695530029859066,0.123859148845363,0.911873077593579,0.82283119016083,4.09592370568072,0.039000203260471,0.0435417556867901,6.3450964528041,1.92718660589413,16.3439249041092,3.74982507389397,16.2394555441516,0.00474761418586547,0.502364576348693,1.68595287961872,3.86041157175697,0.851795273721479,1.75703569678809,2.08110099377784,3.0991965495055,0.0701881396881239,0.535342699234521
5.27320245697961,0.156301148719735,4.51273532426907,0.188725167835285,1.9217110727914,0.560353678615946,1.65465578321912,0.583419422120996,1.73184688210055,0.523089798650914,3.46020163526679,7.20084241572269,2.9680282449433,0.314875994179035,0.260080576681368,5.49400882423118,0.387891147991539,0.286484153923693,0.636235579275973,0.0843627920806412,0.00152918779763597,0.352146236453155,0.677118689173761,0.19998479931098,3.71408027958979,0.590100526124619,1.24974502060273,0.0132649294241299,1.32185020667207,1.38019428389504,0.261302672137487,1.85714390158721,1.00063169457193,0.000731035289343285,0.165433500295097,12.471688934528,1.94877179762039,0.699554314929174,0.20834115151683,0.208615951720073,11.1338399514007,15.245822458082,1.55056391845302,0.460130369337183,5.08836208988887
3.1392912328485,0.0372252865650431,6.07548455824395,0.103882072659867,3.00139517692015,0.568063695710895,5.98172211274434,1.38495604766094,6.79655228135107,1.5160028930843,3.45844837950752,1.04083518563843,3.52931274568391,0.338731656094279,0.116071573122709,4.25893681042738,0.0358346985875872,5.5364331039139,0.236941848065791,0.000258279309571311,1.91648851414682,0.0111303319895202,0.579144556636186,1.03956882329939,1.24238259756057,0.0385689924734271,0.309352514155415,0.00845511337236803,0.0779317081666814,0.57908642082395,0.41420425080365,1.16274559953459,0.265494699702583,0.304539210828227,0.0408404849197305,0.997062298859901,1.84793599693329,0.183222646990897,0.0266707013889157,0.00313177463546807,5.61557842459825,11.768904154567,5.07499632372532,0.317734235657533,19.0184499860902
1.34418502699595,1.85047156266669,0.0506086684718696,0.791280392742665,1.90008021955538,0.688075472330595,6.30085136813376,19.2527091976496,0.0224028583252641,2.97649464378225,1.87369366061778,0.226917570859901,1.50605639219129,0.620675687148436,0.130803097755107,0.570413589914241,0.237548945345163,0.803300348531664,2.13054804669776,1.56912960729091,0.143477599869874,0.00905309983135874,2.48354284942885,0.000480108285719361,2.13857604334875,7.37275787912751,1.67570054642335,2.27974142954974,18.9989202613481,6.86419252033842,8.10415022418697,0.168581749547947,0.00434480250403629,0.227734163004943,1.92644078740634,0.648768840079404,1.75430462621643,0.0540479171932656,0.0490956734498069,0.0906201098371238,0.00182485296539477,0.130760941037557,0.00190182776517196,0.0235540017715433,0.00118078847613608
0.37169072801323,0.729426752190706,0.360353191158409,16.6013948098439,1.5884864743621,0.00769586185848229,0.320549816629785,1.50753372657113,6.48370480436241,0.841742107215432,1.90604822867176,0.363663403305519,1.08329798637283,1.10778357162154,1.91112280215086,2.16510215768677,0.0658008794865355,8.19179552445596,1.41901591864817,0.0198371243290164,3.03341389895624,3.45458742764042,0.0123418787277558,0.278727974732288,2.19448457081466,2.67927298561787,0.25798731433826,0.000845235394177585,0.238408404250976,0.392626933954302,4.43390835102167,1.42394016176509,1.72292404359637,0.162421290521203,0.714529132726174,0.830748804093185,0.780991172576365,3.41675906073872,1.71214891819546,10.0357650697475,10.1084602125675,4.11390740838622,0.109979211892103,0.748661018934383,0.0961136498764589
0.644304958836574,2.2470392018869,0.5319478745559,0.320262835723997,21.4731066835973,0.18676396269019,0.00969022126619029,0.220121836321136,0.42807637303898,0.91702658137321,1.59939920797917,0.236297209100259,0.217666314083848,0.0416456219445281,0.0175508345356956,1.01849315110489,0.529421586469408,0.908177107801172,0.0413836513650029,0.818972921730854,5.9361987811279,0.0414836594341644,1.34499632412175,1.22436507483715,3.18880499361559,7.09343481348965,0.0200567852929249,0.766458543817896,2.48788981028079,2.638971287141,2.22014875296423,2.93197103927187,0.530718592904999,2.21297732485184,1.58851720835481,4.57313637215316,0.199250364227929,1.19441486913111,5.11732281235398,5.18420779403921,1.42019857941003,9.67265432408206,0.186010125930492,2.69667688699741,3.12178674476285
2.33849159059061,0.528706695352853,0.906790552352946,19.2938182407413,0.00495372296505383,0.429892231862116,0.12388252086407,0.0234378164500642,2.18662256872652,0.022522283187777,1.96252025923818,0.0562521624276348,0.799705135622009,0.396701889628409,0.036503889834254,0.345136465791579,0.0168429867571538,1.28617500445291,0.0173910595754411,0.0350942394457309,1.35639803720003e-05,0.0558279737101824,1.3051006728692,1.38967906946227,0.477882794392361,0.189421350816558,0.326833549789887,0.129810409365522,3.52457576860226,0.289567627017646,0.206445405435479,4.82269245225864,1.37521882846099,6.03742504807511,12.0845011431974,1.38211800346439,11.3787227396446,1.92840934656699,0.251240047695205,0.0169387723500342,4.25962474625029,15.3505381342569,0.756957662279248,1.15095037596859,0.498063198223287
0.196149994715522,2.51973072070585,1.4335607460898,3.03726299782499,0.017433362161037,7.09808246977328,13.7422643002658,0.000658149866712312,0.0307988865010833,0.00414679857200249,0.247469113326204,2.44031947507269,0.0309330581616966,1.78134081024312,0.114426286755333,4.61760474751069,3.00707508157149,2.17752065322308,3.95523728987005,5.56497462117285,0.0734762755099692,4.31475133555951,0.0323218695770591,4.09559261344342,2.74161279075292,1.34244157608545,2.03627339373424,0.326556020592799,1.2845328418376,0.339370627513473,4.81737561004455,1.33916701038144,4.05137596966929,1.96744274435332,3.84209968837705,1.37904337444336,5.48379873156008,0.0336776110840529,1.37450101449922,3.02630862499479,3.71592108719735,0.197002703938865,0.0239547716958146,0.120687496594684,0.0237246531764412
6.6019649731128,1.94765152260285,0.511262372332962,0.000732665969605186,0.303784730532878,2.21479294124642,0.380386201871747,0.432772199351821,0.304311303096828,0.39472303273093,0.0027059133508302,4.78915940049991,0.264718257953957,3.62807220044432,0.319164492132717,0.051499659532302,0.449140700844762,2.66517331165416,0.0325961290726892,0.313616132286688,2.90275943706901,0.0220186544648785,1.17631840106222,3.06156917864715,3.27421362839517,6.66173609504915,8.55892047424702,2.96983541522738,0.39043308937481,1.69603668928036,2.89543320947491,0.0748778372912707,0.0577765263077028,0.0497379535082525,1.35776692504394,0.18367924363401,2.3059551732999,3.19350773883376,0.0557027559685375,7.13811308848708,14.8232491482674,8.45679417983398,0.401137799502618,0.0314226852180893,2.6527765318902
6.9241736883795,0.0795075449977166,4.75116473129625,0.264807020348579,0.00191269324517913,2.36487881280397,0.0567885438889198,0.339052625740491,0.000174371433289208,0.580441429457849,3.51844162269573,0.864582921939223,1.30855231288364,1.38128647301504,0.783726364093014,0.665475046660394,2.72180010746973,4.34082794282869,0.0531579218155663,0.0909242391955085,2.51146367393699,0.018729880903601,0.172907869586715,3.31168657769287,0.281747398266988,0.517384051433741,1.793271493788,0.270939455545831,0.0977441508034511,0.419706061876382,0.19201826476841,3.1181915103371,0.973357261885238,0.0545617471459349,2.91809928993358,0.380716659547902,0.26579739994364,0.0916049350465728,13.2391774011276,0.0309018536954428,7.25528122477518,5.07006498755667,10.728159305406,0.0776718112342269,15.1171393195736
1.74566034366211,10.1481552051016,0.112459271582692,2.1545866022337,0.468854186877461,0.140529908138306,0.490752987594479,1.27667108497771,0.57251100972259,0.700021201662269,0.00283411844763977,1.78067534527043,0.000668845648578797,0.182219049897748,0.0348053246293665,0.111679206720145,0.555145099129709,5.65085622011446,1.58321204929928,0.455497067697991,7.03841873175708,6.39282433784713,0.396734649753183,1.20709986623402,0.873452602500363,0.000375317592633963,0.878858121802139,0.351403794649394,4.95592553270166,0.545952692996358,1.32854521285635,0.0981700820015198,1.23551388257964,0.337399659682648,0.213613265989579,9.37120336831467,6.9584178844497,17.4585261481669,7.31363498878663,1.17000215599056,2.74129069266479,0.508927047373958,0.00212437965880724,0.120237508243778,0.333553946998247
0.00749284789275314,0.404465615127016,0.237741541268263,5.6211455976767,0.534862928281101,3.69393419696868,8.0416094990627,1.06947447116915,1.40074766505875,0.0113635788826002,17.8989266790751,0.762484969695409,1.12461761317796,2.27023590538216,0.794475698028554,0.00513953655896741,0.639436074079725,0.408439857769597,0.0347400357516117,12.1306509122796,0.135005650205648,9.65025301339228,5.61615210854383,0.551233833688163,11.2913422144603,0.158143212786041,5.69724413083167,2.03582653812318,0.125562618339606,1.45144272488689,0.206153429810947,0.115471872805935,0.23602525501623,0.706636386289014,0.287136382921819,0.396049616751442,1.79932624659542,0.0261052758853745,0.681454139422105,1.14645494782995,0.245453598722243,0.3152445069456,0.0207341305662851,0.00991782835839313,0.00364511363530321
0.321316066759275,2.23780075771287,2.83262389736395,0.541171462903426,2.959342505151,0.0482954135564294,0.000477867779814608,0.0656268956443486,0.0153983672077493,7.3099195882073,1.7951485159322,3.67359608722292,13.2970706385422,0.000829592855528793,0.237684250100059,9.6443878854585,11.2405170094089,2.04945999964383,0.671000373968955,9.30993528683018,9.67145451102446,1.09751502731167,1.09962430084075,0.75533313572374,0.00855793118539076,1.37508832530299,0.191338312389279,7.03518652231472,2.15378628698478,0.424413027811272,2.37394702003588,0.765014417431665,0.0948329344834367,1.0362783020958,0.47782419212977,1.45484924631692,0.745833683051615,0.0195919997041967,0.709904937079402,0.0092697633934966,0.0221310529341041,0.0133504682686371,0.00726747774194234,0.00237872678796314,0.203625935406863
3.94313027674673,0.546820989850574,0.458730278677247,0.530737294279653,0.10472423768101,1.37016728210063,1.27690331106892,0.491447126462885,0.00783357375150188,4.01526680256538,1.5264376062724,6.22540296530224,0.765746120382011,10.9819434580124,11.1698111934167,1.46960587430506,0.159179537233472,0.594696785476232,1.79298583463604,0.2559587554753,0.303767340784282,6.13256095018231,0.555339188836286,0.000332759351944573,0.164747153928887,10.3824282662112,1.69231896246028,13.6017086060568,0.590978624617092,0.126394402711739,1.30502823249552,0.463078410851781,0.357879903484404,2.30440679987871,4.51987138190704,5.84799190016211,2.36684081882295,0.158916862520819,0.623672027566528,0.274998539043275,0.000188363641633035,0.241299050739108,0.0272634888549602,0.0813742077709906,0.189084453422974
0.194497485066969,3.26675983269375,1.36151592647161,0.608778657329531,0.202424084809906,3.06751266301596,0.575025457207912,0.240338569914781,0.956545157763719,15.9840442414517,1.3021171806493,0.39550219758331,2.55712864970798,11.4706592508691,0.749231319880697,0.0311779632271583,0.605554899911849,0.464429901602497,0.789635721098274,11.4575253404211,9.087064579552,15.655169703451,6.17741350001615,0.501832916386456,0.0458013212161463,2.38750935016069,1.92599301421225,0.00997020158227402,1.38909379791578,0.000968070689017373,0.0468620670667379,0.297858453635493,2.71834883227691,2.03412583120121,0.0349851403349203,0.102606003304695,0.333040398934332,0.0751819918202974,0.15526337537489,0.529593839659595,0.00429158142408667,0.0292494420637165,0.0745205659273517,0.084130868821878,0.0187206522949913
3.82264981485406,3.13153307301695,0.614346301168092,0.19446526759132,0.0081129131575086,1.6340830481978,3.08701735031558,0.543393293484041,2.30689737133267,0.762452641170688,0.0721115479369936,1.3714572149244,4.28562651592161,1.15991269530428,8.10321621417122,0.500856117567514,0.855305989348586,2.76745441421995,0.00429553846256643,0.151641818005008,0.202328775510903,2.00103954906526,5.92846281153207,5.630161046864,0.351637971516486,0.0478610229148048,0.0301680010016476,0.550328637552984,7.81515620639623,21.7197418387914,0.542449372888174,1.75359012218193,3.84544145946308,0.00399466359717103,3.01556121134502,3.34084682711596,4.87446347084193,0.0636050176758152,2.24289270985321,0.123813343413203,0.102636089158797,0.0338288409448727,0.0131324288224568,0.0139875688180055,0.376041872583718
5.12923585627546,0.533914387375186,0.512298520026431,4.57185789573257e-05,0.0109810173606867,1.03322977269101,0.000931359522128625,0.0264323074148136,1.09657807768614,7.04744709737917,0.534834080901984,1.93589683269745,3.98938198497867,0.382071219963523,1.23450669025099,1.32697723657893,1.51059235069002,0.389165091536922,2.60007542913063,2.84861772787816,0.324799038051147,0.00595179656602797,6.17769461076612,16.4000745013743,0.497158683177318,0.54343942050978,16.0891588258927,16.9402340624664,0.0203558062838842,1.69491990809008,0.422093377777475,2.81344323121658,2.47649116254987,0.148875271438976,0.0116582113723258,0.851248274973008,0.10639581530328,0.0388444928094199,1.33682477889646,0.0476273766759034,0.0187915174252842,0.221367590835954,0.0708246010209575,0.405246362752416,0.193268522857039
4.63445970875963,0.00654908898057591,0.12651951208941,1.67377986759326,1.21274705164383,1.56495392404863,3.10083709244911,0.466332772669826,0.332744988574555,1.55576693976769,3.79188664434177,4.71036776879108,3.45350983924124,1.31172385992828,3.33558072658369,2.25300321631662,7.87425684438457,0.0702063461871668,3.37978925268469,0.261125080633867,1.28964716933552,0.234495260286505,0.550363307559439,0.112917837637579,2.44463861133967,7.36776353963404,2.47153220266981,0.945466705519616,4.7410455820827,1.43591636822827,2.7734261080757,3.62283509627485,0.679917937862356,0.239447337640101,1.12800352666974,2.50373304490161,8.28214818866632,0.573542024461462,4.71709026712593,6.70489294426292,0.786060559510341,0.67073000097172,0.0720374943258195,0.0310334337949624,0.505174925493474
4.72968341352851,0.489926481840372,9.94580604923358,1.00997822225867,0.333664000769737,0.411873439931661,0.691588916909024,0.00552855501625552,0.182429666754168,3.01343288773273,0.000469549314210163,1.35399162561585,2.35325657849686,0.00188654233490225,0.128517445323976,0.00128355877476899,0.289467993102132,0.211124045249229,1.01353311170229,0.555559523191037,0.250391163101976,0.650601031581159,0.00283476055013638,0.210058984129411,1.73681985571062,0.35469800509503,0.0276597394549803,0.758265529859526,0.850402055148624,3.27309135532917,0.497623639243853,7.21311552490465,0.131019391479532,9.70724998554201,13.516842148755,5.3554848704504,10.6990926941442,14.6244308609798,0.0263861200863454,1.73967671072492,0.713859049506602,0.00905067774512015,0.442140889638289,0.468380286769598,0.0178230629891436
7.88413115491934,0.0221902701538851,0.545602718038267,0.832757386009288,1.28588131462592,0.235231354784536,3.07909589054104,0.158386491704893,0.157281092262377,1.1051217090904,0.212717114042082,1.13277695601449,1.261829493886,0.000905983046332877,0.423702616417675,2.04577296001878,1.03436156063089,0.408440151474502,3.41764750127575,0.844384410415751,1.41230332328349,0.237208134366043,0.483966427867673,1.07208556501446,4.09857926975926,0.0927949562755245,2.23842158981136,1.03766788778916,0.735852700813978,2.05429512096259,6.19776859110542,5.53205013897584,2.29917561146099,0.549444919409542,0.182619047403617,0.428208851552106,9.90399315359508,0.686675335462584,9.85643338229043,14.5744584441783,0.214077563128749,0.194728982145879,3.89437714256587,3.68797976346633,2.24661596796353
1.91119666371858,7.0039994495947,3.96972236446181,1.09562739315395,1.22893316342986,0.00540270780834203,0.116916526203647,0.0190476540115641,0.217972014344874,9.29867796013602,0.0434513564855722,0.618146540057794,0.131723480371945,0.00027602970256467,0.00202895696032632,0.91879792535187,1.86782741557245,0.943403806571057,0.573072591245077,0.119651009137191,0.372786473826101,0.401867204707957,1.44352855039488,0.132969479155952,0.765219843618509,0.241249094997305,0.198770130877128,5.63939386927435,0.273750041771377,0.654078070252352,0.474695335007034,1.70500102042015,14.1771929413949,28.4187901280081,8.07381747890864,0.907928457947162,0.916480224017067,0.202889731919337,0.184212730758009,2.67821531590946,0.0218737898858256,0.730707396394707,0.18479848525965,1.09345751944667,0.0204516775281383
0.047501433403548,0.734663685158423,1.31355327556892,0.0111109552223767,0.00394838377278806,16.5819474665144,1.08732030976181,1.8827946015022,0.714291662805748,0.341605599332108,0.0143940535417637,1.88403133736597,0.00198109871984633,0.309462148956834,0.572766945121691,15.437299101215,12.1869033258562,3.86903818666795,0.53791294607633,0.0969204211264535,0.140007043452119,0.628620619683724,5.64289240754716,5.69868008080249,11.0949107653544,6.5553723415368,1.44961408866184,0.193454389196206,7.52885011768895,0.106198308505965,0.213019851221424,0.84697759780505,0.328601340848507,0.149544874368294,0.0780902176872506,0.1572278703613,0.285664150880275,0.107780161188142,0.487560355505919,0.489260896502449,0.0923876345893911,0.00294490761221889,0.0444385897408339,0.000120543667596548,0.0483339079013396
1.3159171013071,1.77709258873514,0.311536659459458,0.292351390595354,1.66441210968064,7.10252053188167,1.23528314013411,0.50144165481677,1.33926546296958,0.617712863668599,1.33313715294472,6.14252784531846,10.7251511340923,8.68602480178247,0.753015289903262,0.0780160664364023,0.00457487482885141,1.083247767006,7.72167413855386,0.0207141842974771,0.00402108592962917,1.54443015477499,0.19645004572043,6.11696431054017,4.38701019598533,1.16194293466486,1.50352872661918,22.3433026194869,1.12726290631645,2.34397763363538,0.000968023090955967,0.893486156345127,0.21429245851546,3.17880319666292,0.0364261288006187,0.523043545572788,1.22149857877974,0.000547450121800467,0.27030752024937,0.0742954223604477,0.00236945188159543,0.138862024776459,0.00757559514755872,0.000963206411411499,0.00205386919825933
0.00476037089957662,7.50803530923798,1.29098744698235,0.0498212335309492,3.40812511408757,1.06672243199704,5.05275085715874,0.00413492086371684,2.38646552663964,4.01671332007045,1.34063433806199,0.304808282308504,1.2375262961442,0.0205384087571269,0.992736081527678,5.43064327772474,0.22175292000719,1.54475013258828,0.460101649853944,4.08630596280699,0.104453822640152,0.106504713041817,0.224310578618508,5.79824385820234,0.00760877922814736,6.80747786844284,0.110985048185325,4.79709646214195,0.404061289036058,3.79333961851617,14.858319891166,1.42541844492816,14.6642095379337,0.0160176552770418,1.79594243584714,0.899965794536745,0.853632502757979,1.14236120335029,0.101640204513339,0.739527208438071,0.776904256100581,0.0151782421753469,0.00315967420081776,0.0342906667171838,0.0910363627557212
0.642795758193991,1.50667430716906,1.14096987342917,0.342965055522781,17.5088528892753,0.0402522919088319,0.559095659745914,3.64002590103332,8.32484467227281,1.10706351035068,0.865860236178689,1.38357141136287,0.123297751155716,0.359346174399449,1.32388058432114,0.085968761521861,0.0951997905508303,0.207338504812001,0.0183067865612749,1.45584418668924,3.4523790815055,0.0152702768538094,0.0130491861978892,1.73954256088007,4.92185810641637,3.89052842010971,1.115773096798,0.277501293422304,0.703765735433037,1.73907789072714,2.23333287434222,1.25610193230233,1.08794359131942,0.032934210921618,1.63211255318346,1.36602024949961,0.0193183244208891,0.000110685537855179,0.629797764258994,0.229704722614853,0.276362252899045,1.62493636017382,17.4134789518791,8.76888742887581,4.82805834297224
3.37721968438037,2.18526205900135,0.189559406033208,0.367833698949064,0.0964705648966091,3.11598733427075,0.327590331941971,0.000824789809892021,0.000291875964046171,7.28006100515817,0.00117311198621084,2.59934506854779,1.3476279970555,0.525424616964813,3.35703438274113,0.463152910896147,2.26249307862085,9.01195182233218,2.08371156752845,2.18476984211862,2.30965744141535,21.6023453358374,6.18565399737132,0.22503440144272,0.195452828639882,2.70930898459871,0.0516641352445421,0.83692806228512,2.9607561017001,0.131287521618185,5.45495337466937,1.85495673554129,4.16377081845363,6.42726370008755,0.92740148578555,0.194281684921793,2.11020914961596,0.469971609015337,0.00111626879273055,0.0770634833600107,0.0397642868052516,0.121947750888447,0.0445417223593152,0.081879695233127,0.045004275120219
3.8526803753355,1.29409875388286,1.74663722759596,0.0640663235815279,0.306426235980024,1.65091105519629,0.128064377051273,4.22772071704928,1.48726665962209,2.16377142609492,4.15217227957899,4.41023688353587,0.480142053154245,2.15331273905689,5.41260568802374,1.20506995233747,0.193568201134793,11.8233849231656,1.37821548574188,2.75632930859929,1.14625622482214,0.00128793232752948,0.36442143041726,0.0602659856615367,0.0670038996821793,3.26638697568155,3.64923005055282,0.0328877333326077,0.346410876343299,8.89466914169777,2.62051211773676,2.97519956306007,0.207058383534778,0.7380888467049,3.87768278428823,4.15505452140958,2.62510623790975,0.0386238865970451,10.8308118147034,0.739792739602269,1.45586748490259,0.25337182511657,0.15839742499806,0.383078296380695,0.225853156818158
